Placement, REP_MAX_MIN, REP_AVG_MIN,EC_MAX_MIN, EC_AVG_MIN, MaxDiff, AvgDiff
1-4-5-6-8-13,369,105.833336,369,122.250000,0,-16.416664
1-4-5-6-8-14,369,104.875000,369,121.291664,0,-16.416664
1-4-5-6-8-15,369,105.291664,369,121.708336,0,-16.416672
1-4-5-6-8-16,369,96.833336,369,113.416664,0,-16.583328
1-4-5-6-8-17,369,129.666672,369,147.791672,0,-18.125000
1-4-5-6-8-18,369,111.000000,369,128.958328,0,-17.958328
1-4-5-6-8-19,369,110.625000,369,129.125000,0,-18.500000
1-4-5-6-8-20,369,110.666664,369,122.583336,0,-11.916672
1-4-5-6-8-21,369,107.875000,369,121.541664,0,-13.666664
1-4-5-6-9-10,228,101.166664,228,123.208336,0,-22.041672
1-4-5-6-9-11,228,104.708336,228,129.166672,0,-24.458336
1-4-5-6-9-12,228,103.750000,228,125.625000,0,-21.875000
1-4-5-6-9-13,228,98.833336,228,120.833336,0,-22.000000
1-4-5-6-9-14,228,98.333336,228,120.208336,0,-21.875000
1-4-5-6-9-15,228,99.125000,228,121.000000,0,-21.875000
1-4-5-6-9-16,228,95.958336,228,118.875000,0,-22.916664
1-4-5-6-9-17,338,122.750000,338,149.583328,0,-26.833328
1-4-5-6-9-18,228,99.541664,228,126.666664,0,-27.125000
1-4-5-6-9-19,234,99.958336,234,124.208336,0,-24.250000
1-4-5-6-9-20,304,106.000000,304,123.708336,0,-17.708336
1-4-5-6-9-21,283,102.916664,283,119.625000,0,-16.708336
1-4-5-6-10-11,242,96.666664,242,130.500000,0,-33.833336
1-4-5-6-10-12,238,94.583336,238,127.916664,0,-33.333328
1-4-5-6-10-13,229,92.333336,229,124.375000,0,-32.041664
1-4-5-6-10-14,239,90.958336,238,123.625000,1,-32.666664
1-4-5-6-10-15,242,91.166664,238,123.875000,4,-32.708336
1-4-5-6-10-16,174,85.166664,174,108.250000,0,-23.083336
1-4-5-6-10-17,338,128.666672,338,158.000000,0,-29.333328
1-4-5-6-10-18,227,101.166664,227,123.500000,0,-22.333336
1-4-5-6-10-19,234,101.458336,234,120.416664,0,-18.958328
1-4-5-6-10-20,304,107.375000,304,120.083336,0,-12.708336
1-4-5-6-10-21,283,103.708336,283,117.666664,0,-13.958328
1-4-5-6-11-12,238,98.458336,238,131.791672,0,-33.333336
1-4-5-6-11-13,229,96.125000,229,128.166672,0,-32.041672
1-4-5-6-11-14,239,94.583336,239,127.333336,0,-32.750000
1-4-5-6-11-15,244,95.000000,244,128.208328,0,-33.208328
1-4-5-6-11-16,181,89.250000,181,112.375000,0,-23.125000
1-4-5-6-11-17,338,134.000000,338,163.208328,0,-29.208328
1-4-5-6-11-18,227,105.000000,227,129.750000,0,-24.750000
1-4-5-6-11-19,234,105.291664,234,126.666664,0,-21.375000
1-4-5-6-11-20,304,110.666664,304,127.916664,0,-17.250000
1-4-5-6-11-21,283,106.833336,283,125.083336,0,-18.250000
1-4-5-6-12-13,229,94.750000,229,126.791664,0,-32.041664
1-4-5-6-12-14,238,93.500000,230,125.500000,8,-32.000000
1-4-5-6-12-15,238,93.375000,230,125.416664,8,-32.041664
1-4-5-6-12-16,192,86.750000,192,109.666664,0,-22.916664
1-4-5-6-12-17,338,130.625000,338,159.375000,0,-28.750000
1-4-5-6-12-18,227,103.708336,227,125.875000,0,-22.166664
1-4-5-6-12-19,234,104.041664,234,122.833336,0,-18.791672
1-4-5-6-12-20,304,109.333336,304,123.833336,0,-14.500000
1-4-5-6-12-21,283,105.750000,283,121.083336,0,-15.333336
1-4-5-6-13-14,229,89.416664,229,121.458336,0,-32.041672
1-4-5-6-13-15,229,90.125000,229,122.166664,0,-32.041664
1-4-5-6-13-16,174,85.541664,174,108.583336,0,-23.041672
1-4-5-6-13-17,338,123.916664,338,152.416672,0,-28.500008
1-4-5-6-13-18,227,98.708336,227,121.000000,0,-22.291664
1-4-5-6-13-19,234,99.166664,234,118.083336,0,-18.916672
1-4-5-6-13-20,304,106.291664,304,117.916664,0,-11.625000
1-4-5-6-13-21,283,102.291664,283,113.750000,0,-11.458336
1-4-5-6-14-15,239,88.791664,239,121.541664,0,-32.750000
1-4-5-6-14-16,174,83.333336,174,106.250000,0,-22.916664
1-4-5-6-14-17,338,124.208336,338,153.375000,0,-29.166664
1-4-5-6-14-18,227,98.291664,227,120.458336,0,-22.166672
1-4-5-6-14-19,234,98.541664,234,117.333336,0,-18.791672
1-4-5-6-14-20,304,105.333336,304,117.458336,0,-12.125000
1-4-5-6-14-21,283,101.458336,283,113.791664,0,-12.333328
1-4-5-6-15-16,174,83.458336,174,106.375000,0,-22.916664
1-4-5-6-15-17,338,125.625000,338,154.750000,0,-29.125000
1-4-5-6-15-18,227,98.958336,227,121.125000,0,-22.166664
1-4-5-6-15-19,234,99.291664,234,118.083336,0,-18.791672
1-4-5-6-15-20,304,105.375000,304,117.333336,0,-11.958336
1-4-5-6-15-21,283,101.708336,283,114.916664,0,-13.208328
1-4-5-6-16-17,338,114.666664,338,138.333328,0,-23.666664
1-4-5-6-16-18,227,95.958336,227,119.125000,0,-23.166664
1-4-5-6-16-19,234,96.541664,234,117.833336,0,-21.291672
1-4-5-6-16-20,304,98.500000,304,120.875000,0,-22.375000
1-4-5-6-16-21,283,96.250000,283,119.416664,0,-23.166664
1-4-5-6-17-18,338,122.125000,338,149.291672,0,-27.166672
1-4-5-6-17-19,338,121.875000,338,146.541672,0,-24.666672
1-4-5-6-17-20,338,125.708336,338,147.875000,0,-22.166664
1-4-5-6-17-21,338,123.125000,338,145.750000,0,-22.625000
1-4-5-6-18-19,234,99.166664,234,123.541664,0,-24.375000
1-4-5-6-18-20,304,104.541664,304,122.958336,0,-18.416672
1-4-5-6-18-21,283,102.875000,283,119.708336,0,-16.833336
1-4-5-6-19-20,304,102.166664,304,121.250000,0,-19.083336
1-4-5-6-19-21,283,100.875000,283,117.458336,0,-16.583336
1-4-5-6-20-21,304,96.541664,304,114.000000,0,-17.458336
1-4-5-7-8-9,369,100.375000,369,117.833336,0,-17.458336
1-4-5-7-8-10,369,99.875000,369,116.625000,0,-16.750000
1-4-5-7-8-11,369,102.375000,369,119.208336,0,-16.833336
1-4-5-7-8-12,369,101.541664,369,118.083336,0,-16.541672
1-4-5-7-8-13,369,97.750000,369,114.583336,0,-16.833336
1-4-5-7-8-14,369,97.041664,369,113.875000,0,-16.833336
1-4-5-7-8-15,369,97.833336,369,114.666664,0,-16.833328
1-4-5-7-8-16,369,92.291664,369,109.291664,0,-17.000000
1-4-5-7-8-17,369,119.083336,369,136.583328,0,-17.499992
1-4-5-7-8-18,369,100.708336,369,117.916664,0,-17.208328
1-4-5-7-8-19,369,99.250000,369,116.916664,0,-17.666664
1-4-5-7-8-20,369,97.916664,369,110.083336,0,-12.166672
1-4-5-7-8-21,369,95.166664,369,108.791664,0,-13.625000
1-4-5-7-9-10,228,98.708336,228,127.875000,0,-29.166664
1-4-5-7-9-11,228,102.458336,228,133.375000,0,-30.916664
1-4-5-7-9-12,228,101.500000,228,129.875000,0,-28.375000
1-4-5-7-9-13,228,96.250000,228,125.583336,0,-29.333336
1-4-5-7-9-14,228,95.875000,228,123.958336,0,-28.083336
1-4-5-7-9-15,228,97.041664,228,124.416664,0,-27.375000
1-4-5-7-9-16,228,94.833336,228,118.375000,0,-23.541664
1-4-5-7-9-17,338,117.125000,338,146.083328,0,-28.958328
1-4-5-7-9-18,228,96.000000,228,126.000000,0,-30.000000
1-4-5-7-9-19,234,94.500000,234,123.083336,0,-28.583336
1-4-5-7-9-20,304,96.541664,304,118.791664,0,-22.250000
1-4-5-7-9-21,283,92.875000,283,114.708336,0,-21.833336
1-4-5-7-10-11,242,97.125000,242,136.125000,0,-39.000000
1-4-5-7-10-12,238,94.958336,238,132.750000,0,-37.791664
1-4-5-7-10-13,229,92.416664,229,129.875000,0,-37.458336
1-4-5-7-10-14,239,90.833336,238,128.125000,1,-37.291664
1-4-5-7-10-15,242,91.208336,238,128.041672,4,-36.833336
1-4-5-7-10-16,206,85.416664,206,110.375000,0,-24.958336
1-4-5-7-10-17,338,127.500000,338,155.916672,0,-28.416672
1-4-5-7-10-18,227,99.000000,227,128.125000,0,-29.125000
1-4-5-7-10-19,234,97.333336,234,125.750000,0,-28.416664
1-4-5-7-10-20,304,98.208336,304,121.250000,0,-23.041664
1-4-5-7-10-21,283,95.041664,283,117.958336,0,-22.916672
1-4-5-7-11-12,238,99.000000,238,137.333328,0,-38.333328
1-4-5-7-11-13,229,96.375000,229,134.208328,0,-37.833328
1-4-5-7-11-14,239,94.625000,239,132.333328,0,-37.708328
1-4-5-7-11-15,244,95.208336,244,132.750000,0,-37.541664
1-4-5-7-11-16,206,89.666664,206,114.625000,0,-24.958336
1-4-5-7-11-17,338,133.208328,338,161.500000,0,-28.291672
1-4-5-7-11-18,227,103.041664,227,133.833328,0,-30.791664
1-4-5-7-11-19,234,101.375000,234,131.208328,0,-29.833328
1-4-5-7-11-20,304,101.666664,304,127.416664,0,-25.750000
1-4-5-7-11-21,283,98.333336,283,123.875000,0,-25.541664
1-4-5-7-12-13,229,95.208336,229,131.791672,0,-36.583336
1-4-5-7-12-14,238,93.750000,230,129.583328,8,-35.833328
1-4-5-7-12-15,238,93.791664,230,129.500000,8,-35.708336
1-4-5-7-12-16,206,87.375000,206,112.333336,0,-24.958336
1-4-5-7-12-17,338,129.541672,338,157.375000,0,-27.833328
1-4-5-7-12-18,227,101.750000,227,130.083328,0,-28.333328
1-4-5-7-12-19,234,100.125000,234,127.916664,0,-27.791664
1-4-5-7-12-20,304,100.541664,304,124.750000,0,-24.208336
1-4-5-7-12-21,283,97.458336,283,121.875000,0,-24.416664
1-4-5-7-13-14,229,89.666664,229,126.041664,0,-36.375000
1-4-5-7-13-15,229,90.750000,229,126.416664,0,-35.666664
1-4-5-7-13-16,206,85.708336,206,110.666664,0,-24.958328
1-4-5-7-13-17,338,122.541664,338,150.125000,0,-27.583336
1-4-5-7-13-18,227,96.416664,227,125.708336,0,-29.291672
1-4-5-7-13-19,234,94.916664,234,123.750000,0,-28.833336
1-4-5-7-13-20,304,97.041664,304,119.166664,0,-22.125000
1-4-5-7-13-21,283,93.541664,283,114.625000,0,-21.083336
1-4-5-7-14-15,239,89.208336,239,125.708336,0,-36.500000
1-4-5-7-14-16,206,83.750000,206,108.708336,0,-24.958336
1-4-5-7-14-17,338,122.625000,338,150.875000,0,-28.250000
1-4-5-7-14-18,227,96.125000,227,124.166664,0,-28.041664
1-4-5-7-14-19,234,94.416664,234,121.708336,0,-27.291672
1-4-5-7-14-20,304,96.333336,304,117.875000,0,-21.541664
1-4-5-7-14-21,283,92.958336,283,113.708336,0,-20.750000
1-4-5-7-15-16,206,84.250000,206,109.208336,0,-24.958336
1-4-5-7-15-17,338,124.208336,338,152.416672,0,-28.208336
1-4-5-7-15-18,227,97.166664,227,124.500000,0,-27.333336
1-4-5-7-15-19,234,95.541664,234,122.125000,0,-26.583336
1-4-5-7-15-20,304,96.750000,304,117.416664,0,-20.666664
1-4-5-7-15-21,283,93.583336,283,114.750000,0,-21.166664
1-4-5-7-16-17,338,113.250000,338,137.750000,0,-24.500000
1-4-5-7-16-18,227,95.041664,227,118.666664,0,-23.625000
1-4-5-7-16-19,234,94.541664,234,116.916664,0,-22.375000
1-4-5-7-16-20,304,93.875000,304,112.708336,0,-18.833336
1-4-5-7-16-21,283,92.000000,283,110.041664,0,-18.041664
1-4-5-7-17-18,338,116.708336,338,146.000000,0,-29.291664
1-4-5-7-17-19,338,115.291664,338,143.500000,0,-28.208336
1-4-5-7-17-20,338,116.500000,338,142.583328,0,-26.083328
1-4-5-7-17-21,338,113.666664,338,139.416672,0,-25.750008
1-4-5-7-18-19,234,93.916664,234,122.416664,0,-28.500000
1-4-5-7-18-20,304,95.208336,304,118.250000,0,-23.041664
1-4-5-7-18-21,283,93.041664,283,114.958336,0,-21.916672
1-4-5-7-19-20,304,93.416664,304,116.375000,0,-22.958336
1-4-5-7-19-21,283,90.708336,283,112.708336,0,-22.000000
1-4-5-7-20-21,304,88.208336,304,110.208336,0,-22.000000
1-4-5-8-9-10,369,116.958336,369,141.500000,0,-24.541664
1-4-5-8-9-11,369,119.791664,369,144.416672,0,-24.625008
1-4-5-8-9-12,369,119.750000,369,144.083328,0,-24.333328
1-4-5-8-9-13,369,113.208336,369,137.833328,0,-24.624992
1-4-5-8-9-14,369,113.666664,369,138.291672,0,-24.625008
1-4-5-8-9-15,369,115.291664,369,139.916672,0,-24.625008
1-4-5-8-9-16,369,117.250000,369,137.958328,0,-20.708328
1-4-5-8-9-17,369,132.916672,369,157.541672,0,-24.625000
1-4-5-8-9-18,369,109.916664,369,134.541672,0,-24.625008
1-4-5-8-9-19,369,108.500000,369,130.291672,0,-21.791672
1-4-5-8-9-20,369,109.583336,369,125.375000,0,-15.791664
1-4-5-8-9-21,369,106.000000,369,121.791664,0,-15.791664
1-4-5-8-10-11,369,123.750000,369,165.250000,0,-41.500000
1-4-5-8-10-12,369,121.750000,369,160.333328,0,-38.583328
1-4-5-8-10-13,369,117.541664,369,155.416672,0,-37.875008
1-4-5-8-10-14,369,117.583336,369,156.916672,0,-39.333336
1-4-5-8-10-15,369,119.208336,369,159.083328,0,-39.874992
1-4-5-8-10-16,369,111.750000,369,133.458328,0,-21.708328
1-4-5-8-10-17,369,150.833328,369,183.500000,0,-32.666672
1-4-5-8-10-18,369,117.166664,369,141.791672,0,-24.625008
1-4-5-8-10-19,369,115.583336,369,137.291672,0,-21.708336
1-4-5-8-10-20,369,115.625000,369,131.458328,0,-15.833328
1-4-5-8-10-21,369,113.041664,369,129.375000,0,-16.333336
1-4-5-8-11-12,369,124.875000,369,163.083328,0,-38.208328
1-4-5-8-11-13,369,120.583336,369,158.083328,0,-37.499992
1-4-5-8-11-14,369,120.458336,369,159.500000,0,-39.041664
1-4-5-8-11-15,369,122.291664,369,162.291672,0,-40.000008
1-4-5-8-11-16,369,115.083336,369,136.875000,0,-21.791664
1-4-5-8-11-17,369,154.958328,369,186.916672,0,-31.958344
1-4-5-8-11-18,369,120.291664,369,145.000000,0,-24.708336
1-4-5-8-11-19,369,118.708336,369,140.500000,0,-21.791664
1-4-5-8-11-20,369,118.166664,369,134.083328,0,-15.916664
1-4-5-8-11-21,369,115.416664,369,131.833328,0,-16.416664
1-4-5-8-12-13,369,120.333336,369,156.458328,0,-36.124992
1-4-5-8-12-14,369,120.500000,369,157.166672,0,-36.666672
1-4-5-8-12-15,369,121.208336,369,157.833328,0,-36.624992
1-4-5-8-12-16,369,113.708336,369,135.208328,0,-21.499992
1-4-5-8-12-17,369,152.125000,369,182.083328,0,-29.958328
1-4-5-8-12-18,369,119.916664,369,144.333328,0,-24.416664
1-4-5-8-12-19,369,118.375000,369,139.875000,0,-21.500000
1-4-5-8-12-20,369,117.958336,369,133.583328,0,-15.624992
1-4-5-8-12-21,369,115.458336,369,131.583328,0,-16.124992
1-4-5-8-13-14,369,114.333336,369,151.750000,0,-37.416664
1-4-5-8-13-15,369,115.875000,369,153.208328,0,-37.333328
1-4-5-8-13-16,369,110.750000,369,132.541672,0,-21.791672
1-4-5-8-13-17,369,143.458328,369,174.958328,0,-31.500000
1-4-5-8-13-18,369,113.291664,369,138.000000,0,-24.708336
1-4-5-8-13-19,369,111.875000,369,133.666672,0,-21.791672
1-4-5-8-13-20,369,113.166664,369,129.083328,0,-15.916664
1-4-5-8-13-21,369,109.625000,369,125.416664,0,-15.791664
1-4-5-8-14-15,369,115.958336,369,154.833328,0,-38.874992
1-4-5-8-14-16,369,109.625000,369,131.416672,0,-21.791672
1-4-5-8-14-17,369,145.166672,369,177.000000,0,-31.833328
1-4-5-8-14-18,369,113.833336,369,138.541672,0,-24.708336
1-4-5-8-14-19,369,112.208336,369,134.000000,0,-21.791664
1-4-5-8-14-20,369,113.291664,369,129.208328,0,-15.916664
