Placement, REP_MAX_MIN, REP_AVG_MIN,EC_MAX_MIN, EC_AVG_MIN, MaxDiff, AvgDiff
2-4-9-14-15-18,195,63.666668,193,76.166664,2,-12.499996
2-4-9-14-15-19,195,65.083336,193,78.625000,2,-13.541664
2-4-9-14-15-20,195,76.291664,193,96.416664,2,-20.125000
2-4-9-14-15-21,195,73.166664,193,93.708336,2,-20.541672
2-4-9-14-16-17,273,100.166664,273,126.166664,0,-26.000000
2-4-9-14-16-18,193,77.000000,193,99.583336,0,-22.583336
2-4-9-14-16-19,182,78.333336,182,98.666664,0,-20.333328
2-4-9-14-16-20,197,90.208336,161,104.000000,36,-13.791664
2-4-9-14-16-21,197,86.833336,161,100.750000,36,-13.916664
2-4-9-14-17-18,195,84.625000,195,103.750000,0,-19.125000
2-4-9-14-17-19,195,86.208336,195,105.458336,0,-19.250000
2-4-9-14-17-20,195,96.041664,195,113.458336,0,-17.416672
2-4-9-14-17-21,195,93.041664,195,110.458336,0,-17.416672
2-4-9-14-18-19,193,58.333332,193,70.375000,0,-12.041668
2-4-9-14-18-20,193,69.291664,193,84.583336,0,-15.291672
2-4-9-14-18-21,193,67.208336,193,82.541664,0,-15.333328
2-4-9-14-19-20,182,69.041664,182,84.250000,0,-15.208336
2-4-9-14-19-21,182,66.416664,182,81.833336,0,-15.416672
2-4-9-14-20-21,155,71.041664,155,87.041664,0,-16.000000
2-4-9-15-16-17,273,101.458336,273,127.291664,0,-25.833328
2-4-9-15-16-18,193,78.208336,193,100.458336,0,-22.250000
2-4-9-15-16-19,182,79.625000,182,100.458336,0,-20.833336
2-4-9-15-16-20,196,90.791664,161,104.208336,35,-13.416672
2-4-9-15-16-21,196,87.625000,161,102.375000,35,-14.750000
2-4-9-15-17-18,199,86.458336,199,105.416664,0,-18.958328
2-4-9-15-17-19,199,88.125000,199,107.250000,0,-19.125000
2-4-9-15-17-20,199,97.250000,199,114.583336,0,-17.333336
2-4-9-15-17-21,199,94.958336,199,112.291664,0,-17.333328
2-4-9-15-18-19,193,60.166668,193,73.166664,0,-12.999996
2-4-9-15-18-20,193,70.416664,193,85.750000,0,-15.333336
2-4-9-15-18-21,193,68.541664,193,84.375000,0,-15.833336
2-4-9-15-19-20,182,70.250000,182,85.458336,0,-15.208336
2-4-9-15-19-21,182,67.833336,182,83.708336,0,-15.875000
2-4-9-15-20-21,155,71.750000,155,87.500000,0,-15.750000
2-4-9-16-17-18,273,94.791664,273,119.583336,0,-24.791672
2-4-9-16-17-19,273,96.375000,273,118.791664,0,-22.416664
2-4-9-16-17-20,273,103.833336,273,120.958336,0,-17.125000
2-4-9-16-17-21,273,101.125000,273,118.208336,0,-17.083336
2-4-9-16-18-19,182,73.125000,182,95.416664,0,-22.291664
2-4-9-16-18-20,193,81.291664,161,97.666664,32,-16.375000
2-4-9-16-18-21,193,79.416664,161,95.625000,32,-16.208336
2-4-9-16-19-20,182,80.083336,161,97.791664,21,-17.708328
2-4-9-16-19-21,182,78.000000,161,95.208336,21,-17.208336
2-4-9-16-20-21,195,78.833336,161,95.166664,34,-16.333328
2-4-9-17-18-19,193,69.250000,193,87.916664,0,-18.666664
2-4-9-17-18-20,193,77.916664,193,97.750000,0,-19.833336
2-4-9-17-18-21,193,76.375000,193,97.041664,0,-20.666664
2-4-9-17-19-20,182,77.916664,182,97.750000,0,-19.833336
2-4-9-17-19-21,182,75.833336,182,95.833336,0,-20.000000
2-4-9-17-20-21,181,78.166664,181,96.041664,0,-17.875000
2-4-9-18-19-20,182,51.583332,182,63.291668,0,-11.708336
2-4-9-18-19-21,182,50.166668,182,61.833332,0,-11.666664
2-4-9-18-20-21,155,54.166668,155,65.000000,0,-10.833332
2-4-9-19-20-21,155,52.708332,155,62.291668,0,-9.583336
2-4-10-11-12-13,238,54.458332,230,57.791668,8,-3.333336
2-4-10-11-12-14,238,51.583332,238,54.458332,0,-2.875000
2-4-10-11-12-15,238,50.208332,238,53.458332,0,-3.250000
2-4-10-11-12-16,230,61.291668,230,81.125000,0,-19.833332
2-4-10-11-12-17,238,98.375000,238,124.291664,0,-25.916664
2-4-10-11-12-18,230,67.750000,230,85.291664,0,-17.541664
2-4-10-11-12-19,230,69.083336,230,88.958336,0,-19.875000
2-4-10-11-12-20,230,78.000000,230,106.375000,0,-28.375000
2-4-10-11-12-21,230,76.041664,230,104.416664,0,-28.375000
2-4-10-11-13-14,239,53.375000,238,57.625000,1,-4.250000
2-4-10-11-13-15,243,53.291668,238,56.916668,5,-3.625000
2-4-10-11-13-16,238,65.250000,229,83.416664,9,-18.166664
2-4-10-11-13-17,243,99.958336,238,125.875000,5,-25.916664
2-4-10-11-13-18,238,68.041664,229,83.625000,9,-15.583336
2-4-10-11-13-19,238,69.500000,229,87.250000,9,-17.750000
2-4-10-11-13-20,238,79.333336,229,107.583336,9,-28.250000
2-4-10-11-13-21,238,76.458336,229,104.291664,9,-27.833328
2-4-10-11-14-15,239,50.333332,239,53.541668,0,-3.208336
2-4-10-11-14-16,238,62.125000,238,81.541664,0,-19.416664
2-4-10-11-14-17,239,97.666664,239,123.625000,0,-25.958336
2-4-10-11-14-18,238,66.583336,238,83.375000,0,-16.791664
2-4-10-11-14-19,238,67.833336,238,86.750000,0,-18.916664
2-4-10-11-14-20,238,77.791664,238,106.500000,0,-28.708336
2-4-10-11-14-21,238,75.000000,238,104.125000,0,-29.125000
2-4-10-11-15-16,238,61.458332,238,80.500000,0,-19.041668
2-4-10-11-15-17,244,97.625000,244,123.791664,0,-26.166664
2-4-10-11-15-18,238,66.458336,238,83.000000,0,-16.541664
2-4-10-11-15-19,238,67.791664,238,86.583336,0,-18.791672
2-4-10-11-15-20,238,76.833336,238,104.666664,0,-27.833328
2-4-10-11-15-21,238,74.750000,238,103.166664,0,-28.416664
2-4-10-11-16-17,273,103.583336,273,131.791672,0,-28.208336
2-4-10-11-16-18,193,78.333336,193,93.333336,0,-15.000000
2-4-10-11-16-19,182,79.583336,182,93.583336,0,-14.000000
2-4-10-11-16-20,228,89.291664,175,100.291664,53,-11.000000
2-4-10-11-16-21,218,86.666664,167,98.083336,51,-11.416672
2-4-10-11-17-18,238,101.750000,238,127.541664,0,-25.791664
2-4-10-11-17-19,238,103.250000,238,129.166672,0,-25.916672
2-4-10-11-17-20,238,111.250000,238,136.791672,0,-25.541672
2-4-10-11-17-21,238,109.208336,238,134.750000,0,-25.541664
2-4-10-11-18-19,193,71.958336,193,89.541664,0,-17.583328
2-4-10-11-18-20,193,80.750000,193,104.458336,0,-23.708336
2-4-10-11-18-21,193,79.416664,193,103.000000,0,-23.583336
2-4-10-11-19-20,182,80.416664,182,104.000000,0,-23.583336
2-4-10-11-19-21,182,78.541664,182,102.166664,0,-23.625000
2-4-10-11-20-21,175,81.000000,175,102.750000,0,-21.750000
2-4-10-12-13-14,238,50.625000,230,54.166668,8,-3.541668
2-4-10-12-13-15,238,50.000000,230,52.750000,8,-2.750000
2-4-10-12-13-16,230,61.083332,229,78.958336,1,-17.875004
2-4-10-12-13-17,238,95.708336,230,120.875000,8,-25.166664
2-4-10-12-13-18,230,64.875000,229,80.541664,1,-15.666664
2-4-10-12-13-19,230,66.375000,229,84.250000,1,-17.875000
2-4-10-12-13-20,230,76.708336,229,104.458336,1,-27.750000
2-4-10-12-13-21,230,74.166664,229,102.041664,1,-27.875000
2-4-10-12-14-15,238,47.708332,238,50.333332,0,-2.625000
2-4-10-12-14-16,230,58.625000,230,76.166664,0,-17.541664
2-4-10-12-14-17,238,94.666664,238,120.166664,0,-25.500000
2-4-10-12-14-18,230,64.083336,230,80.333336,0,-16.250000
2-4-10-12-14-19,230,65.375000,230,83.791664,0,-18.416664
2-4-10-12-14-20,230,75.750000,230,103.458336,0,-27.708336
2-4-10-12-14-21,230,73.208336,230,101.500000,0,-28.291664
2-4-10-12-15-16,230,57.541668,230,75.375000,0,-17.833332
2-4-10-12-15-17,238,94.083336,238,119.375000,0,-25.291664
2-4-10-12-15-18,230,63.541668,230,79.750000,0,-16.208332
2-4-10-12-15-19,230,64.916664,230,83.416664,0,-18.500000
2-4-10-12-15-20,230,74.250000,230,101.083336,0,-26.833336
2-4-10-12-15-21,230,72.416664,230,99.833336,0,-27.416672
2-4-10-12-16-17,273,99.166664,273,126.708336,0,-27.541672
2-4-10-12-16-18,193,74.708336,193,90.250000,0,-15.541664
2-4-10-12-16-19,182,76.000000,182,90.666664,0,-14.666664
2-4-10-12-16-20,218,85.500000,159,96.833336,59,-11.333336
2-4-10-12-16-21,215,83.458336,157,94.875000,58,-11.416664
2-4-10-12-17-18,230,98.333336,230,123.541664,0,-25.208328
2-4-10-12-17-19,230,99.875000,230,125.083336,0,-25.208336
2-4-10-12-17-20,230,108.375000,230,133.083328,0,-24.708328
2-4-10-12-17-21,230,106.666664,230,131.291672,0,-24.625008
2-4-10-12-18-19,193,69.375000,193,86.416664,0,-17.041664
2-4-10-12-18-20,193,78.291664,193,101.458336,0,-23.166672
2-4-10-12-18-21,193,77.208336,193,100.375000,0,-23.166664
2-4-10-12-19-20,182,78.000000,182,100.958336,0,-22.958336
2-4-10-12-19-21,182,76.375000,182,99.625000,0,-23.250000
2-4-10-12-20-21,159,78.958336,159,100.708336,0,-21.750000
2-4-10-13-14-15,239,48.083332,238,50.166668,1,-2.083336
2-4-10-13-14-16,238,59.875000,229,78.541664,9,-18.666664
2-4-10-13-14-17,239,92.958336,238,118.000000,1,-25.041664
2-4-10-13-14-18,238,61.666668,229,75.625000,9,-13.958332
2-4-10-13-14-19,238,63.083332,229,79.208336,9,-16.125004
2-4-10-13-14-20,238,74.458336,229,101.958336,9,-27.500000
2-4-10-13-14-21,238,71.083336,229,97.750000,9,-26.666664
2-4-10-13-15-16,238,59.958332,229,77.958336,9,-18.000004
2-4-10-13-15-17,243,93.666664,238,118.500000,5,-24.833336
2-4-10-13-15-18,238,62.291668,229,76.125000,9,-13.833332
2-4-10-13-15-19,238,63.791668,229,79.916664,9,-16.124996
2-4-10-13-15-20,238,74.250000,229,100.666664,9,-26.416664
2-4-10-13-15-21,238,71.583336,229,98.291664,9,-26.708328
2-4-10-13-16-17,273,99.625000,273,127.083336,0,-27.458336
2-4-10-13-16-18,193,74.166664,193,90.166664,0,-16.000000
2-4-10-13-16-19,182,75.583336,182,89.875000,0,-14.291664
2-4-10-13-16-20,235,86.708336,155,97.208336,80,-10.500000
2-4-10-13-16-21,218,83.500000,152,94.666664,66,-11.166664
2-4-10-13-17-18,238,95.125000,229,119.166664,9,-24.041664
2-4-10-13-17-19,238,96.791664,229,120.916664,9,-24.125000
2-4-10-13-17-20,238,106.000000,229,128.833328,9,-22.833328
2-4-10-13-17-21,238,103.625000,229,126.458336,9,-22.833336
2-4-10-13-18-19,193,65.291664,193,79.166664,0,-13.875000
2-4-10-13-18-20,193,75.500000,193,96.166664,0,-20.666664
2-4-10-13-18-21,193,73.583336,193,93.541664,0,-19.958328
2-4-10-13-19-20,182,75.333336,182,95.958336,0,-20.625000
2-4-10-13-19-21,182,72.875000,182,92.958336,0,-20.083336
2-4-10-13-20-21,155,76.750000,155,97.250000,0,-20.500000
2-4-10-14-15-16,238,57.416668,238,75.875000,0,-18.458332
2-4-10-14-15-17,239,92.541664,239,117.375000,0,-24.833336
2-4-10-14-15-18,238,61.416668,238,76.833336,0,-15.416668
2-4-10-14-15-19,238,62.708332,238,80.375000,0,-17.666668
2-4-10-14-15-20,238,73.291664,238,101.041664,0,-27.750000
2-4-10-14-15-21,238,70.708336,238,98.875000,0,-28.166664
2-4-10-14-16-17,273,98.333336,273,126.083336,0,-27.750000
2-4-10-14-16-18,193,73.125000,193,88.291664,0,-15.166664
2-4-10-14-16-19,182,74.333336,182,87.916664,0,-13.583328
2-4-10-14-16-20,218,85.583336,155,96.083336,63,-10.500000
2-4-10-14-16-21,215,82.458336,152,93.875000,63,-11.416664
2-4-10-14-17-18,238,95.500000,238,120.500000,0,-25.000000
2-4-10-14-17-19,238,96.958336,238,121.958336,0,-25.000000
2-4-10-14-17-20,238,106.291664,238,130.416672,0,-24.125008
2-4-10-14-17-21,238,103.958336,238,128.125000,0,-24.166664
2-4-10-14-18-19,193,65.708336,193,80.333336,0,-14.625000
2-4-10-14-18-20,193,76.041664,193,97.833336,0,-21.791672
2-4-10-14-18-21,193,74.208336,193,95.250000,0,-21.041664
2-4-10-14-19-20,182,75.666664,182,97.416664,0,-21.750000
2-4-10-14-19-21,182,73.291664,182,94.583336,0,-21.291672
2-4-10-14-20-21,155,77.291664,155,98.416664,0,-21.125000
2-4-10-15-16-17,273,98.458336,273,125.666664,0,-27.208328
2-4-10-15-16-18,193,73.291664,193,88.333336,0,-15.041672
2-4-10-15-16-19,182,74.583336,182,88.666664,0,-14.083328
2-4-10-15-16-20,218,84.916664,155,95.416664,63,-10.500000
2-4-10-15-16-21,215,82.500000,152,93.916664,63,-11.416664
2-4-10-15-17-18,238,96.166664,238,120.625000,0,-24.458336
2-4-10-15-17-19,238,97.708336,238,122.166664,0,-24.458328
2-4-10-15-17-20,238,106.333336,238,130.333328,0,-23.999992
2-4-10-15-17-21,238,104.500000,238,128.750000,0,-24.250000
2-4-10-15-18-19,193,66.500000,193,81.791664,0,-15.291664
2-4-10-15-18-20,193,75.916664,193,97.583336,0,-21.666672
2-4-10-15-18-21,193,74.791664,193,96.291664,0,-21.500000
2-4-10-15-19-20,182,75.625000,182,97.250000,0,-21.625000
2-4-10-15-19-21,182,73.958336,182,95.833336,0,-21.875000
2-4-10-15-20-21,155,77.041664,155,98.250000,0,-21.208336
2-4-10-16-17-18,273,102.041664,273,128.208328,0,-26.166664
2-4-10-16-17-19,273,103.500000,273,127.583336,0,-24.083336
2-4-10-16-17-20,273,112.416664,273,129.500000,0,-17.083336
2-4-10-16-17-21,273,110.291664,273,127.625000,0,-17.333336
2-4-10-16-18-19,182,79.875000,182,100.833336,0,-20.958336
2-4-10-16-18-20,205,89.875000,160,104.791664,45,-14.916664
2-4-10-16-18-21,205,88.291664,160,103.666664,45,-15.375000
2-4-10-16-19-20,205,89.291664,160,105.125000,45,-15.833336
2-4-10-16-19-21,205,87.833336,160,103.166664,45,-15.333328
2-4-10-16-20-21,215,87.166664,151,101.000000,64,-13.833336
2-4-10-17-18-19,207,88.583336,207,107.916664,0,-19.333328
2-4-10-17-18-20,207,96.750000,207,114.791664,0,-18.041664
2-4-10-17-18-21,207,95.875000,207,113.958336,0,-18.083336
2-4-10-17-19-20,207,96.625000,207,114.750000,0,-18.125000
2-4-10-17-19-21,207,95.208336,207,113.375000,0,-18.166664
2-4-10-17-20-21,207,97.041664,207,113.916664,0,-16.875000
2-4-10-18-19-20,182,69.250000,182,86.125000,0,-16.875000
2-4-10-18-19-21,182,68.333336,182,85.166664,0,-16.833328
2-4-10-18-20-21,155,71.166664,155,87.750000,0,-16.583336
2-4-10-19-20-21,155,69.583336,155,86.166664,0,-16.583328
2-4-11-12-13-14,239,55.208332,230,59.000000,9,-3.791668
2-4-11-12-13-15,243,54.791668,230,58.166668,13,-3.375000
2-4-11-12-13-16,230,66.125000,229,83.708336,1,-17.583336
2-4-11-12-13-17,243,100.875000,230,126.458336,13,-25.583336
2-4-11-12-13-18,230,69.708336,229,85.166664,1,-15.458328
2-4-11-12-13-19,230,71.208336,229,89.041664,1,-17.833328
2-4-11-12-13-20,230,80.958336,229,109.208336,1,-28.250000
2-4-11-12-13-21,230,78.250000,229,105.708336,1,-27.458336
2-4-11-12-14-15,239,52.333332,239,55.458332,0,-3.125000
2-4-11-12-14-16,230,63.500000,230,81.958336,0,-18.458336
2-4-11-12-14-17,239,98.708336,239,124.333336,0,-25.625000
2-4-11-12-14-18,230,68.750000,230,85.041664,0,-16.291664
2-4-11-12-14-19,230,70.041664,230,88.666664,0,-18.625000
2-4-11-12-14-20,230,79.916664,230,108.041664,0,-28.125000
2-4-11-12-14-21,230,77.125000,230,105.416664,0,-28.291664
2-4-11-12-15-16,230,62.625000,230,80.750000,0,-18.125000
2-4-11-12-15-17,244,98.333336,244,124.166664,0,-25.833328
2-4-11-12-15-18,230,68.416664,230,84.333336,0,-15.916672
2-4-11-12-15-19,230,69.791664,230,88.166664,0,-18.375000
2-4-11-12-15-20,230,78.750000,230,105.875000,0,-27.125000
2-4-11-12-15-21,230,76.541664,230,103.958336,0,-27.416672
2-4-11-12-16-17,273,103.666664,273,131.208328,0,-27.541664
2-4-11-12-16-18,193,79.833336,193,95.125000,0,-15.291664
2-4-11-12-16-19,182,81.125000,182,95.625000,0,-14.500000
2-4-11-12-16-20,228,89.958336,175,102.000000,53,-12.041664
2-4-11-12-16-21,218,87.833336,167,100.625000,51,-12.791664
2-4-11-12-17-18,230,102.625000,230,127.666664,0,-25.041664
2-4-11-12-17-19,230,104.166664,230,129.375000,0,-25.208336
2-4-11-12-17-20,230,112.083336,230,136.875000,0,-24.791664
2-4-11-12-17-21,230,110.208336,230,135.000000,0,-24.791664
2-4-11-12-18-19,193,74.291664,193,91.500000,0,-17.208336
2-4-11-12-18-20,193,82.875000,193,106.833336,0,-23.958336
2-4-11-12-18-21,193,81.375000,193,105.041664,0,-23.666664
2-4-11-12-19-20,182,82.583336,182,106.416664,0,-23.833328
2-4-11-12-19-21,182,80.541664,182,104.250000,0,-23.708336
2-4-11-12-20-21,175,82.791664,175,104.791664,0,-22.000000
2-4-11-13-14-15,243,52.625000,239,57.000000,4,-4.375000
2-4-11-13-14-16,239,64.666664,229,82.750000,10,-18.083336
2-4-11-13-14-17,243,97.875000,239,123.833336,4,-25.958336
2-4-11-13-14-18,239,66.250000,229,80.291664,10,-14.041664
2-4-11-13-14-19,239,67.666664,229,83.875000,10,-16.208336
2-4-11-13-14-20,239,78.458336,229,105.541664,10,-27.083328
2-4-11-13-14-21,239,74.916664,229,100.916664,10,-26.000000
2-4-11-13-15-16,243,64.958336,229,82.250000,14,-17.291664
2-4-11-13-15-17,244,98.791664,244,124.958336,0,-26.166672
2-4-11-13-15-18,243,67.083336,229,80.875000,14,-13.791664
2-4-11-13-15-19,243,68.583336,229,84.666664,14,-16.083328
2-4-11-13-15-20,243,78.458336,229,104.750000,14,-26.291664
2-4-11-13-15-21,243,75.625000,229,101.541664,14,-25.916664
2-4-11-13-16-17,273,105.000000,273,132.833328,0,-27.833328
2-4-11-13-16-18,193,79.208336,193,94.916664,0,-15.708328
2-4-11-13-16-19,182,80.625000,182,94.750000,0,-14.125000
2-4-11-13-16-20,235,91.166664,175,102.166664,60,-11.000000
2-4-11-13-16-21,218,87.791664,167,98.875000,51,-11.083336
2-4-11-13-17-18,243,100.291664,229,123.291664,14,-23.000000
2-4-11-13-17-19,243,101.958336,229,125.125000,14,-23.166664
2-4-11-13-17-20,243,110.791664,229,133.541672,14,-22.750008
2-4-11-13-17-21,243,108.000000,229,130.750000,14,-22.750000
2-4-11-13-18-19,193,70.125000,193,85.791664,0,-15.666664
2-4-11-13-18-20,193,79.750000,193,101.541664,0,-21.791664
2-4-11-13-18-21,193,77.666664,193,98.583336,0,-20.916672
2-4-11-13-19-20,182,79.583336,182,101.250000,0,-21.666664
2-4-11-13-19-21,182,76.958336,182,97.916664,0,-20.958328
2-4-11-13-20-21,175,80.250000,175,100.750000,0,-20.500000
2-4-11-14-15-16,239,62.250000,239,80.875000,0,-18.625000
2-4-11-14-15-17,244,96.541664,244,122.291664,0,-25.750000
2-4-11-14-15-18,239,66.041664,239,81.583336,0,-15.541672
2-4-11-14-15-19,239,67.333336,239,85.125000,0,-17.791664
2-4-11-14-15-20,239,77.333336,239,105.208336,0,-27.875000
2-4-11-14-15-21,239,74.583336,239,102.333336,0,-27.750000
2-4-11-14-16-17,273,102.583336,273,130.416672,0,-27.833336
2-4-11-14-16-18,193,78.000000,193,92.916664,0,-14.916664
2-4-11-14-16-19,182,79.208336,182,92.625000,0,-13.416664
2-4-11-14-16-20,228,89.875000,175,100.875000,53,-11.000000
2-4-11-14-16-21,218,86.583336,167,98.000000,51,-11.416664
2-4-11-14-17-18,239,99.541664,239,124.250000,0,-24.708336
2-4-11-14-17-19,239,101.000000,239,125.875000,0,-24.875000
2-4-11-14-17-20,239,109.958336,239,134.416672,0,-24.458336
2-4-11-14-17-21,239,107.250000,239,131.708328,0,-24.458328
2-4-11-14-18-19,193,70.375000,193,86.875000,0,-16.500000
2-4-11-14-18-20,193,80.125000,193,103.125000,0,-23.000000
2-4-11-14-18-21,193,78.125000,193,100.333336,0,-22.208336
2-4-11-14-19-20,182,79.750000,182,102.625000,0,-22.875000
2-4-11-14-19-21,182,77.208336,182,99.458336,0,-22.250000
2-4-11-14-20-21,175,80.625000,175,101.750000,0,-21.125000
2-4-11-15-16-17,273,102.916664,273,130.625000,0,-27.708336
2-4-11-15-16-18,193,78.375000,193,93.125000,0,-14.750000
2-4-11-15-16-19,182,79.666664,182,93.583336,0,-13.916672
2-4-11-15-16-20,228,89.416664,175,100.416664,53,-11.000000
2-4-11-15-16-21,218,86.833336,167,98.250000,51,-11.416664
2-4-11-15-17-18,244,100.416664,244,125.291664,0,-24.875000
2-4-11-15-17-19,244,101.958336,244,127.000000,0,-25.041664
2-4-11-15-17-20,244,110.000000,244,134.625000,0,-24.625000
2-4-11-15-17-21,244,108.000000,244,132.625000,0,-24.625000
2-4-11-15-18-19,193,71.375000,193,88.416664,0,-17.041664
2-4-11-15-18-20,193,80.208336,193,102.958336,0,-22.750000
2-4-11-15-18-21,193,78.916664,193,101.583336,0,-22.666672
2-4-11-15-19-20,182,79.916664,182,102.541664,0,-22.625000
2-4-11-15-19-21,182,78.083336,182,100.791664,0,-22.708328
2-4-11-15-20-21,175,80.583336,175,101.791664,0,-21.208328
2-4-11-16-17-18,273,106.541664,273,132.708328,0,-26.166664
2-4-11-16-17-19,273,108.000000,273,132.083328,0,-24.083328
2-4-11-16-17-20,273,116.708336,273,135.000000,0,-18.291664
2-4-11-16-17-21,273,114.166664,273,132.708328,0,-18.541664
2-4-11-16-18-19,182,85.000000,182,103.916664,0,-18.916664
2-4-11-16-18-20,218,94.416664,175,109.833336,43,-15.416672
2-4-11-16-18-21,215,92.666664,167,107.583336,48,-14.916672
2-4-11-16-19-20,218,93.750000,175,109.375000,43,-15.625000
2-4-11-16-19-21,215,92.291664,167,106.583336,48,-14.291672
2-4-11-16-20-21,218,90.875000,175,105.250000,43,-14.375000
2-4-11-17-18-19,218,92.875000,218,111.416664,0,-18.541664
2-4-11-17-18-20,218,100.666664,218,118.791664,0,-18.125000
2-4-11-17-18-21,218,99.416664,218,117.541664,0,-18.125000
2-4-11-17-19-20,218,100.541664,218,118.833336,0,-18.291672
2-4-11-17-19-21,218,98.750000,218,117.041664,0,-18.291664
2-4-11-17-20-21,218,100.208336,218,118.083336,0,-17.875000
2-4-11-18-19-20,182,73.583336,182,93.208336,0,-19.625000
2-4-11-18-19-21,182,72.500000,182,91.875000,0,-19.375000
2-4-11-18-20-21,175,74.750000,175,92.333336,0,-17.583336
2-4-11-19-20-21,175,73.166664,175,90.750000,0,-17.583336
2-4-12-13-14-15,239,50.208332,230,52.958332,9,-2.750000
2-4-12-13-14-16,230,61.375000,229,78.833336,1,-17.458336
2-4-12-13-14-17,239,94.125000,230,118.916664,9,-24.791664
2-4-12-13-14-18,230,63.958332,229,78.083336,1,-14.125004
2-4-12-13-14-19,230,65.416664,229,81.750000,1,-16.333336
2-4-12-13-14-20,230,76.625000,229,103.666664,1,-27.041664
2-4-12-13-14-21,230,73.333336,229,99.541664,1,-26.208328
2-4-12-13-15-16,230,61.250000,229,78.125000,1,-16.875000
2-4-12-13-15-17,243,94.500000,230,119.083336,13,-24.583336
2-4-12-13-15-18,230,64.375000,229,78.458336,1,-14.083336
2-4-12-13-15-19,230,65.916664,229,82.333336,1,-16.416672
2-4-12-13-15-20,230,76.083336,229,102.500000,1,-26.416664
2-4-12-13-15-21,230,73.500000,229,99.958336,1,-26.458336
2-4-12-13-16-17,273,99.833336,273,127.291664,0,-27.458328
