Placement, REP_MAX_MIN, REP_AVG_MIN,EC_MAX_MIN, EC_AVG_MIN, MaxDiff, AvgDiff
1-8-9-12-13-20,257,97.666664,257,117.625000,0,-19.958336
1-8-9-12-13-21,257,95.625000,257,115.500000,0,-19.875000
1-8-9-12-14-15,265,78.666664,265,94.791664,0,-16.125000
1-8-9-12-14-16,262,93.375000,262,112.166664,0,-18.791664
1-8-9-12-14-17,265,113.666664,265,131.875000,0,-18.208336
1-8-9-12-14-18,262,85.416664,262,102.416664,0,-17.000000
1-8-9-12-14-19,262,87.333336,262,105.000000,0,-17.666664
1-8-9-12-14-20,262,98.291664,262,118.666664,0,-20.375000
1-8-9-12-14-21,262,96.333336,262,116.291664,0,-19.958328
1-8-9-12-15-16,262,93.625000,262,112.125000,0,-18.500000
1-8-9-12-15-17,279,115.375000,279,133.583328,0,-18.208328
1-8-9-12-15-18,262,86.208336,262,103.958336,0,-17.750000
1-8-9-12-15-19,262,88.208336,262,106.625000,0,-18.416664
1-8-9-12-15-20,262,98.791664,262,118.416664,0,-19.625000
1-8-9-12-15-21,262,97.541664,262,116.958336,0,-19.416672
1-8-9-12-16-17,273,126.250000,273,146.666672,0,-20.416672
1-8-9-12-16-18,227,101.125000,227,118.833336,0,-17.708336
1-8-9-12-16-19,228,102.791664,228,120.541664,0,-17.750000
1-8-9-12-16-20,228,110.541664,228,126.708336,0,-16.166672
1-8-9-12-16-21,228,109.583336,228,125.458336,0,-15.875000
1-8-9-12-17-18,262,110.666664,262,128.875000,0,-18.208336
1-8-9-12-17-19,262,113.083336,262,131.541672,0,-18.458336
1-8-9-12-17-20,304,125.000000,304,145.583328,0,-20.583328
1-8-9-12-17-21,283,123.250000,283,143.625000,0,-20.375000
1-8-9-12-18-19,228,83.000000,228,97.125000,0,-14.125000
1-8-9-12-18-20,228,92.666664,228,108.791664,0,-16.125000
1-8-9-12-18-21,228,92.166664,228,108.208336,0,-16.041672
1-8-9-12-19-20,234,93.250000,234,109.625000,0,-16.375000
1-8-9-12-19-21,234,92.208336,234,108.500000,0,-16.291664
1-8-9-12-20-21,283,97.583336,283,116.000000,0,-18.416664
1-8-9-13-14-15,265,73.333336,265,88.791664,0,-15.458328
1-8-9-13-14-16,257,88.916664,257,108.541664,0,-19.625000
1-8-9-13-14-17,265,105.250000,265,122.208336,0,-16.958336
1-8-9-13-14-18,257,77.291664,257,93.708336,0,-16.416672
1-8-9-13-14-19,257,79.333336,257,96.541664,0,-17.208328
1-8-9-13-14-20,257,91.541664,257,111.500000,0,-19.958336
1-8-9-13-14-21,257,88.875000,257,108.750000,0,-19.875000
1-8-9-13-15-16,257,90.458336,257,109.791664,0,-19.333328
1-8-9-13-15-17,279,108.250000,279,125.708336,0,-17.458336
1-8-9-13-15-18,257,79.375000,257,96.541664,0,-17.166664
1-8-9-13-15-19,257,81.500000,257,99.541664,0,-18.041664
1-8-9-13-15-20,257,93.000000,257,112.958336,0,-19.958336
1-8-9-13-15-21,257,90.833336,257,110.708336,0,-19.875000
1-8-9-13-16-17,273,120.000000,273,140.208328,0,-20.208328
1-8-9-13-16-18,227,95.375000,227,113.083336,0,-17.708336
1-8-9-13-16-19,228,97.166664,228,114.916664,0,-17.750000
1-8-9-13-16-20,228,106.625000,228,121.208336,0,-14.583336
1-8-9-13-16-21,228,104.625000,228,119.166664,0,-14.541664
1-8-9-13-17-18,257,100.750000,257,117.333336,0,-16.583336
1-8-9-13-17-19,257,103.291664,257,120.125000,0,-16.833336
1-8-9-13-17-20,304,116.125000,304,134.083328,0,-17.958328
1-8-9-13-17-21,283,113.458336,283,131.458328,0,-17.999992
1-8-9-13-18-19,228,73.708336,228,87.208336,0,-13.500000
1-8-9-13-18-20,228,85.083336,228,101.541664,0,-16.458328
1-8-9-13-18-21,228,83.541664,228,99.125000,0,-15.583336
1-8-9-13-19-20,234,85.791664,234,103.166664,0,-17.375000
1-8-9-13-19-21,234,83.708336,234,100.083336,0,-16.375000
1-8-9-13-20-21,283,90.791664,283,110.208336,0,-19.416672
1-8-9-14-15-16,265,89.416664,265,108.333336,0,-18.916672
1-8-9-14-15-17,279,108.333336,279,125.791664,0,-17.458328
1-8-9-14-15-18,265,80.000000,265,98.250000,0,-18.250000
1-8-9-14-15-19,265,81.916664,265,100.541664,0,-18.625000
1-8-9-14-15-20,265,93.541664,265,113.750000,0,-20.208336
1-8-9-14-15-21,265,91.458336,265,111.666664,0,-20.208328
1-8-9-14-16-17,273,119.916664,273,140.458328,0,-20.541664
1-8-9-14-16-18,227,95.500000,227,113.208336,0,-17.708336
1-8-9-14-16-19,228,97.083336,228,114.833336,0,-17.750000
1-8-9-14-16-20,228,106.333336,228,121.583336,0,-15.250000
1-8-9-14-16-21,228,104.750000,228,119.291664,0,-14.541664
1-8-9-14-17-18,265,102.333336,265,119.291664,0,-16.958328
1-8-9-14-17-19,265,104.666664,265,121.875000,0,-17.208336
1-8-9-14-17-20,304,117.625000,304,136.625000,0,-19.000000
1-8-9-14-17-21,283,115.041664,283,133.625000,0,-18.583336
1-8-9-14-18-19,228,75.291664,228,90.083336,0,-14.791672
1-8-9-14-18-20,228,86.458336,228,103.291664,0,-16.833328
1-8-9-14-18-21,228,85.333336,228,102.083336,0,-16.750000
1-8-9-14-19-20,234,86.958336,234,104.625000,0,-17.666664
1-8-9-14-19-21,234,85.291664,234,102.500000,0,-17.208336
1-8-9-14-20-21,283,92.166664,283,111.875000,0,-19.708336
1-8-9-15-16-17,279,122.333336,279,143.458328,0,-21.124992
1-8-9-15-16-18,227,97.000000,227,114.708336,0,-17.708336
1-8-9-15-16-19,228,98.666664,228,116.416664,0,-17.750000
1-8-9-15-16-20,228,107.208336,228,122.041664,0,-14.833328
1-8-9-15-16-21,228,106.125000,228,120.666664,0,-14.541664
1-8-9-15-17-18,279,105.291664,279,122.750000,0,-17.458336
1-8-9-15-17-19,279,107.708336,279,125.416664,0,-17.708328
1-8-9-15-17-20,304,119.750000,304,139.625000,0,-19.875000
1-8-9-15-17-21,283,117.875000,283,137.541672,0,-19.666672
1-8-9-15-18-19,228,77.416664,228,92.125000,0,-14.708336
1-8-9-15-18-20,228,87.875000,228,104.666664,0,-16.791664
1-8-9-15-18-21,228,87.250000,228,103.875000,0,-16.625000
1-8-9-15-19-20,234,88.458336,234,105.500000,0,-17.041664
1-8-9-15-19-21,234,87.291664,234,104.166664,0,-16.875000
1-8-9-15-20-21,283,93.458336,283,112.541664,0,-19.083328
1-8-9-16-17-18,273,116.958336,273,134.708328,0,-17.749992
1-8-9-16-17-19,273,119.291664,273,137.541672,0,-18.250008
1-8-9-16-17-20,304,131.666672,304,151.000000,0,-19.333328
1-8-9-16-17-21,283,129.583328,283,149.791672,0,-20.208344
1-8-9-16-18-19,228,95.458336,228,113.208336,0,-17.750000
1-8-9-16-18-20,228,101.500000,228,118.375000,0,-16.875000
1-8-9-16-18-21,228,101.083336,228,117.958336,0,-16.875000
1-8-9-16-19-20,234,102.000000,234,118.583336,0,-16.583336
1-8-9-16-19-21,234,101.041664,234,117.625000,0,-16.583336
1-8-9-16-20-21,283,103.916664,283,121.875000,0,-17.958336
1-8-9-17-18-19,234,89.625000,234,102.916664,0,-13.291664
1-8-9-17-18-20,304,101.416664,304,116.791664,0,-15.375000
1-8-9-17-18-21,283,100.291664,283,115.833336,0,-15.541672
1-8-9-17-19-20,304,102.166664,304,117.541664,0,-15.375000
1-8-9-17-19-21,283,100.500000,283,116.041664,0,-15.541664
1-8-9-17-20-21,304,105.958336,304,121.500000,0,-15.541664
1-8-9-18-19-20,234,72.500000,234,84.833336,0,-12.333336
1-8-9-18-19-21,234,71.875000,234,83.375000,0,-11.500000
1-8-9-18-20-21,283,78.000000,283,93.625000,0,-15.625000
1-8-9-19-20-21,283,76.375000,283,90.291664,0,-13.916664
1-8-10-11-12-13,287,69.208336,287,75.000000,0,-5.791664
1-8-10-11-12-14,287,66.750000,287,70.791664,0,-4.041664
1-8-10-11-12-15,287,66.375000,287,70.583336,0,-4.208336
1-8-10-11-12-16,287,80.916664,287,97.458336,0,-16.541672
1-8-10-11-12-17,295,112.708336,295,129.458328,0,-16.749992
1-8-10-11-12-18,287,84.875000,287,100.833336,0,-15.958336
1-8-10-11-12-19,287,86.666664,287,103.333336,0,-16.666672
1-8-10-11-12-20,287,95.791664,287,116.291664,0,-20.500000
1-8-10-11-12-21,287,95.125000,287,115.416664,0,-20.291664
1-8-10-11-13-14,287,66.750000,287,71.666664,0,-4.916664
1-8-10-11-13-15,287,67.666664,287,72.708336,0,-5.041672
1-8-10-11-13-16,287,83.083336,287,99.041664,0,-15.958328
1-8-10-11-13-17,295,110.458336,295,126.750000,0,-16.291664
1-8-10-11-13-18,287,82.916664,287,98.416664,0,-15.500000
1-8-10-11-13-19,287,84.833336,287,101.041664,0,-16.208328
1-8-10-11-13-20,287,94.875000,287,114.541664,0,-19.666664
1-8-10-11-13-21,287,93.291664,287,112.666664,0,-19.375000
1-8-10-11-14-15,287,65.125000,287,69.000000,0,-3.875000
1-8-10-11-14-16,287,80.375000,287,96.333336,0,-15.958336
1-8-10-11-14-17,295,108.875000,295,125.166664,0,-16.291664
1-8-10-11-14-18,287,81.875000,287,97.375000,0,-15.500000
1-8-10-11-14-19,287,83.583336,287,99.791664,0,-16.208328
1-8-10-11-14-20,287,93.750000,287,113.416664,0,-19.666664
1-8-10-11-14-21,287,92.250000,287,111.625000,0,-19.375000
1-8-10-11-15-16,287,80.708336,287,96.666664,0,-15.958328
1-8-10-11-15-17,295,110.083336,295,126.375000,0,-16.291664
1-8-10-11-15-18,287,82.750000,287,98.250000,0,-15.500000
1-8-10-11-15-19,287,84.541664,287,100.750000,0,-16.208336
1-8-10-11-15-20,287,93.791664,287,113.458336,0,-19.666672
1-8-10-11-15-21,287,93.000000,287,112.375000,0,-19.375000
1-8-10-11-16-17,295,121.750000,295,140.333328,0,-18.583328
1-8-10-11-16-18,287,97.791664,287,115.291664,0,-17.500000
1-8-10-11-16-19,287,99.208336,287,117.458336,0,-18.250000
1-8-10-11-16-20,287,106.291664,287,125.375000,0,-19.083336
1-8-10-11-16-21,287,105.791664,287,123.833336,0,-18.041672
1-8-10-11-17-18,295,117.875000,295,136.083328,0,-18.208328
1-8-10-11-17-19,295,120.125000,295,138.625000,0,-18.500000
1-8-10-11-17-20,304,132.125000,304,153.500000,0,-21.375000
1-8-10-11-17-21,295,130.458328,295,151.000000,0,-20.541672
1-8-10-11-18-19,287,91.125000,287,110.375000,0,-19.250000
1-8-10-11-18-20,287,100.125000,287,121.708336,0,-21.583336
1-8-10-11-18-21,287,100.083336,287,121.375000,0,-21.291664
1-8-10-11-19-20,287,100.541664,287,122.416664,0,-21.875000
1-8-10-11-19-21,287,99.958336,287,121.541664,0,-21.583328
1-8-10-11-20-21,287,104.666664,287,128.791672,0,-24.125008
1-8-10-12-13-14,265,63.625000,265,68.166664,0,-4.541664
1-8-10-12-13-15,279,64.000000,279,69.083336,0,-5.083336
1-8-10-12-13-16,262,78.541664,262,93.125000,0,-14.583336
1-8-10-12-13-17,287,108.250000,287,124.958336,0,-16.708336
1-8-10-12-13-18,262,79.833336,262,94.375000,0,-14.541664
1-8-10-12-13-19,262,81.791664,262,96.958336,0,-15.166672
1-8-10-12-13-20,262,92.333336,262,111.041664,0,-18.708328
1-8-10-12-13-21,262,91.083336,262,109.416664,0,-18.333328
1-8-10-12-14-15,279,61.750000,279,65.708336,0,-3.958336
1-8-10-12-14-16,265,76.125000,265,90.375000,0,-14.250000
1-8-10-12-14-17,287,106.958336,287,123.666664,0,-16.708328
1-8-10-12-14-18,265,79.083336,265,93.750000,0,-14.666664
1-8-10-12-14-19,265,80.833336,265,96.125000,0,-15.291664
1-8-10-12-14-20,265,91.500000,265,110.333336,0,-18.833336
1-8-10-12-14-21,265,90.333336,265,108.791664,0,-18.458328
1-8-10-12-15-16,279,75.916664,279,90.875000,0,-14.958336
1-8-10-12-15-17,287,107.625000,287,124.333336,0,-16.708336
1-8-10-12-15-18,279,79.416664,279,94.666664,0,-15.250000
1-8-10-12-15-19,279,81.250000,279,97.125000,0,-15.875000
1-8-10-12-15-20,279,91.000000,279,110.416664,0,-19.416664
1-8-10-12-15-21,279,90.541664,279,109.583336,0,-19.041672
1-8-10-12-16-17,287,118.416664,287,137.458328,0,-19.041664
1-8-10-12-16-18,262,93.583336,262,110.500000,0,-16.916664
1-8-10-12-16-19,262,95.041664,262,112.708336,0,-17.666672
1-8-10-12-16-20,262,102.625000,262,119.250000,0,-16.625000
1-8-10-12-16-21,262,102.458336,262,118.708336,0,-16.250000
1-8-10-12-17-18,287,115.541664,287,133.708328,0,-18.166664
1-8-10-12-17-19,287,117.833336,287,136.291672,0,-18.458336
1-8-10-12-17-20,304,129.208328,304,150.583328,0,-21.375000
1-8-10-12-17-21,287,128.166672,287,148.666672,0,-20.500000
1-8-10-12-18-19,262,87.958336,262,106.916664,0,-18.958328
1-8-10-12-18-20,262,97.458336,262,117.625000,0,-20.166664
1-8-10-12-18-21,262,97.750000,262,117.541664,0,-19.791664
1-8-10-12-19-20,262,97.916664,262,118.375000,0,-20.458336
1-8-10-12-19-21,262,97.666664,262,117.750000,0,-20.083336
1-8-10-12-20-21,283,102.875000,283,125.125000,0,-22.250000
1-8-10-13-14-15,279,61.458332,279,64.708336,0,-3.250004
1-8-10-13-14-16,265,76.250000,265,90.500000,0,-14.250000
1-8-10-13-14-17,287,102.375000,287,117.458336,0,-15.083336
1-8-10-13-14-18,265,74.791664,265,87.708336,0,-12.916672
1-8-10-13-14-19,265,76.666664,265,90.375000,0,-13.708336
1-8-10-13-14-20,265,88.250000,265,106.166664,0,-17.916664
1-8-10-13-14-21,265,86.166664,265,103.666664,0,-17.500000
1-8-10-13-15-16,279,77.333336,279,92.166664,0,-14.833328
1-8-10-13-15-17,287,104.333336,287,119.416664,0,-15.083328
1-8-10-13-15-18,279,76.416664,279,89.916664,0,-13.500000
1-8-10-13-15-19,279,78.375000,279,92.666664,0,-14.291664
1-8-10-13-15-20,279,89.041664,279,107.333336,0,-18.291672
1-8-10-13-15-21,279,87.666664,279,105.750000,0,-18.083336
1-8-10-13-16-17,287,116.000000,287,134.291672,0,-18.291672
1-8-10-13-16-18,257,91.458336,257,108.458336,0,-17.000000
1-8-10-13-16-19,257,93.041664,257,110.333336,0,-17.291672
1-8-10-13-16-20,257,101.541664,257,116.833336,0,-15.291672
1-8-10-13-16-21,257,100.458336,257,115.291664,0,-14.833328
1-8-10-13-17-18,287,109.458336,287,127.208336,0,-17.750000
1-8-10-13-17-19,287,111.875000,287,129.916672,0,-18.041672
1-8-10-13-17-20,304,124.166664,304,145.000000,0,-20.833336
1-8-10-13-17-21,287,122.208336,287,142.291672,0,-20.083336
1-8-10-13-18-19,257,82.291664,257,100.375000,0,-18.083336
1-8-10-13-18-20,257,92.708336,257,112.625000,0,-19.916664
1-8-10-13-18-21,257,92.083336,257,111.916664,0,-19.833328
1-8-10-13-19-20,257,93.291664,257,113.500000,0,-20.208336
1-8-10-13-19-21,257,92.125000,257,112.250000,0,-20.125000
1-8-10-13-20-21,283,98.250000,283,120.500000,0,-22.250000
1-8-10-14-15-16,279,74.833336,279,89.333336,0,-14.500000
1-8-10-14-15-17,287,102.958336,287,118.041664,0,-15.083328
1-8-10-14-15-18,279,75.583336,279,89.083336,0,-13.500000
1-8-10-14-15-19,279,77.333336,279,91.625000,0,-14.291664
1-8-10-14-15-20,279,88.125000,279,106.625000,0,-18.500000
1-8-10-14-15-21,279,86.833336,279,104.916664,0,-18.083328
1-8-10-14-16-17,287,114.458336,287,132.750000,0,-18.291664
1-8-10-14-16-18,265,90.458336,265,107.000000,0,-16.541664
1-8-10-14-16-19,265,91.833336,265,108.875000,0,-17.041664
1-8-10-14-16-20,265,100.458336,265,116.083336,0,-15.625000
1-8-10-14-16-21,265,99.458336,265,114.625000,0,-15.166664
1-8-10-14-17-18,287,109.583336,287,127.333336,0,-17.750000
1-8-10-14-17-19,287,111.791664,287,129.833328,0,-18.041664
1-8-10-14-17-20,304,124.208336,304,145.041672,0,-20.833336
1-8-10-14-17-21,287,122.333336,287,142.416672,0,-20.083336
1-8-10-14-18-19,265,82.750000,265,101.625000,0,-18.875000
1-8-10-14-18-20,265,93.291664,265,113.875000,0,-20.583336
1-8-10-14-18-21,265,92.750000,265,112.916664,0,-20.166664
1-8-10-14-19-20,265,93.666664,265,114.541664,0,-20.875000
1-8-10-14-19-21,265,92.583336,265,113.041664,0,-20.458328
1-8-10-14-20-21,283,98.833336,283,121.750000,0,-22.916664
1-8-10-15-16-17,287,115.833336,287,134.125000,0,-18.291664
1-8-10-15-16-18,279,91.500000,279,108.375000,0,-16.875000
1-8-10-15-16-19,279,92.958336,279,110.583336,0,-17.625000
1-8-10-15-16-20,279,100.666664,279,116.875000,0,-16.208336
1-8-10-15-16-21,279,100.375000,279,116.125000,0,-15.750000
1-8-10-15-17-18,287,111.500000,287,129.250000,0,-17.750000
1-8-10-15-17-19,287,113.791664,287,131.833328,0,-18.041664
1-8-10-15-17-20,304,125.291664,304,146.125000,0,-20.833336
1-8-10-15-17-21,287,124.125000,287,144.208328,0,-20.083328
1-8-10-15-18-19,279,84.416664,279,103.833336,0,-19.416672
1-8-10-15-18-20,279,94.041664,279,115.000000,0,-20.958336
1-8-10-15-18-21,279,94.208336,279,114.958336,0,-20.750000
1-8-10-15-19-20,279,94.500000,279,115.750000,0,-21.250000
1-8-10-15-19-21,279,94.125000,279,115.166664,0,-21.041664
1-8-10-15-20-21,283,99.458336,283,122.750000,0,-23.291664
1-8-10-16-17-18,287,123.083336,287,144.458328,0,-21.374992
1-8-10-16-17-19,287,125.291664,287,147.250000,0,-21.958336
1-8-10-16-17-20,304,137.333328,304,158.625000,0,-21.291672
1-8-10-16-17-21,287,135.750000,287,157.833328,0,-22.083328
1-8-10-16-18-19,227,99.000000,227,116.666664,0,-17.666664
1-8-10-16-18-20,227,106.458336,227,121.791664,0,-15.333328
1-8-10-16-18-21,227,106.916664,227,121.791664,0,-14.875000
1-8-10-16-19-20,234,106.833336,234,122.291664,0,-15.458328
1-8-10-16-19-21,234,106.750000,234,121.750000,0,-15.000000
1-8-10-16-20-21,283,110.666664,283,126.041664,0,-15.375000
1-8-10-17-18-19,287,108.333336,287,126.375000,0,-18.041664
1-8-10-17-18-20,304,119.583336,304,140.416672,0,-20.833336
1-8-10-17-18-21,287,119.166664,287,139.250000,0,-20.083336
1-8-10-17-19-20,304,120.208336,304,141.041672,0,-20.833336
1-8-10-17-19-21,287,119.250000,287,139.333328,0,-20.083328
1-8-10-17-20-21,304,124.166664,304,145.125000,0,-20.958336
1-8-10-18-19-20,234,87.583336,234,104.791664,0,-17.208328
1-8-10-18-19-21,234,87.958336,234,105.000000,0,-17.041664
1-8-10-18-20-21,283,93.041664,283,112.291664,0,-19.250000
1-8-10-19-20-21,283,91.291664,283,110.083336,0,-18.791672
1-8-11-12-13-14,265,68.958336,265,73.291664,0,-4.333328
1-8-11-12-13-15,279,69.541664,279,74.791664,0,-5.250000
1-8-11-12-13-16,262,84.333336,262,99.833336,0,-15.500000
1-8-11-12-13-17,295,113.625000,295,130.375000,0,-16.750000
1-8-11-12-13-18,262,85.416664,262,100.333336,0,-14.916672
1-8-11-12-13-19,262,87.375000,262,103.000000,0,-15.625000
1-8-11-12-13-20,262,97.333336,262,116.791664,0,-19.458328
1-8-11-12-13-21,262,95.916664,262,115.166664,0,-19.250000
1-8-11-12-14-15,279,67.125000,279,70.875000,0,-3.750000
1-8-11-12-14-16,265,81.750000,265,97.375000,0,-15.625000
1-8-11-12-14-17,295,112.166664,295,128.916672,0,-16.750008
1-8-11-12-14-18,265,84.500000,265,99.541664,0,-15.041664
1-8-11-12-14-19,265,86.250000,265,102.000000,0,-15.750000
1-8-11-12-14-20,265,96.333336,265,115.916664,0,-19.583328
1-8-11-12-14-21,265,95.000000,265,114.375000,0,-19.375000
1-8-11-12-15-16,279,81.750000,279,97.750000,0,-16.000000
1-8-11-12-15-17,295,113.041664,295,129.791672,0,-16.750008
1-8-11-12-15-18,279,85.041664,279,100.666664,0,-15.625000
1-8-11-12-15-19,279,86.875000,279,103.208336,0,-16.333336
1-8-11-12-15-20,279,96.041664,279,116.208336,0,-20.166672
1-8-11-12-15-21,279,95.416664,279,115.375000,0,-19.958336
1-8-11-12-16-17,295,124.083336,295,143.125000,0,-19.041664
1-8-11-12-16-18,262,99.458336,262,116.375000,0,-16.916664
1-8-11-12-16-19,262,100.916664,262,118.583336,0,-17.666672
1-8-11-12-16-20,262,107.916664,262,126.416664,0,-18.500000
1-8-11-12-16-21,262,107.583336,262,125.041664,0,-17.458328
1-8-11-12-17-18,295,121.000000,295,139.208328,0,-18.208328
1-8-11-12-17-19,295,123.291664,295,141.791672,0,-18.500008
1-8-11-12-17-20,304,135.208328,304,156.583328,0,-21.375000
1-8-11-12-17-21,295,133.708328,295,154.250000,0,-20.541672
1-8-11-12-18-19,262,93.625000,262,112.958336,0,-19.333336
1-8-11-12-18-20,262,102.541664,262,123.458336,0,-20.916672
1-8-11-12-18-21,262,102.666664,262,123.375000,0,-20.708336
1-8-11-12-19-20,262,103.000000,262,124.208336,0,-21.208336
1-8-11-12-19-21,262,102.583336,262,123.583336,0,-21.000000
1-8-11-12-20-21,283,107.208336,283,131.125000,0,-23.916664
1-8-11-13-14-15,279,66.000000,279,72.208336,0,-6.208336
1-8-11-13-14-16,265,81.500000,265,97.125000,0,-15.625000
1-8-11-13-14-17,295,107.500000,295,123.791664,0,-16.291664
1-8-11-13-14-18,265,80.125000,265,94.708336,0,-14.583336
1-8-11-13-14-19,265,82.000000,265,97.291664,0,-15.291664
1-8-11-13-14-20,265,93.000000,265,111.666664,0,-18.666664
1-8-11-13-14-21,265,90.750000,265,109.000000,0,-18.250000
1-8-11-13-15-16,279,82.791664,279,98.625000,0,-15.833336
1-8-11-13-15-17,295,109.666664,295,125.958336,0,-16.291672
1-8-11-13-15-18,279,81.958336,279,96.916664,0,-14.958328
1-8-11-13-15-19,279,83.916664,279,99.791664,0,-15.875000
1-8-11-13-15-20,279,94.000000,279,113.041664,0,-19.041664
1-8-11-13-15-21,279,92.458336,279,111.291664,0,-18.833328
1-8-11-13-16-17,295,121.583336,295,140.166672,0,-18.583336
1-8-11-13-16-18,257,97.250000,257,114.583336,0,-17.333336
1-8-11-13-16-19,257,98.833336,257,116.541664,0,-17.708328
1-8-11-13-16-20,257,106.750000,257,124.583336,0,-17.833336
1-8-11-13-16-21,257,105.500000,257,122.291664,0,-16.791664
1-8-11-13-17-18,295,114.833336,295,133.041672,0,-18.208336
1-8-11-13-17-19,295,117.250000,295,135.750000,0,-18.500000
1-8-11-13-17-20,304,130.083328,304,151.458328,0,-21.375000
1-8-11-13-17-21,295,127.666664,295,148.208328,0,-20.541664
1-8-11-13-18-19,257,87.875000,257,105.166664,0,-17.291664
1-8-11-13-18-20,257,97.708336,257,117.625000,0,-19.916664
1-8-11-13-18-21,257,96.916664,257,116.750000,0,-19.833336
1-8-11-13-19-20,257,98.291664,257,118.500000,0,-20.208336
1-8-11-13-19-21,257,96.958336,257,117.083336,0,-20.125000
1-8-11-13-20-21,283,102.500000,283,124.750000,0,-22.250000
1-8-11-14-15-16,279,80.125000,279,96.041664,0,-15.916664
1-8-11-14-15-17,295,108.125000,295,124.416664,0,-16.291664
1-8-11-14-15-18,279,80.958336,279,96.125000,0,-15.166664
1-8-11-14-15-19,279,82.708336,279,98.583336,0,-15.875000
1-8-11-14-15-20,279,92.916664,279,112.166664,0,-19.250000
1-8-11-14-15-21,279,91.458336,279,110.291664,0,-18.833328
1-8-11-14-16-17,295,119.875000,295,138.458328,0,-18.583328
1-8-11-14-16-18,265,96.083336,265,112.916664,0,-16.833328
1-8-11-14-16-19,265,97.458336,265,114.791664,0,-17.333328
1-8-11-14-16-20,265,105.500000,265,123.666664,0,-18.166664
1-8-11-14-16-21,265,104.333336,265,121.458336,0,-17.125000
1-8-11-14-17-18,295,114.791664,295,133.000000,0,-18.208336
1-8-11-14-17-19,295,117.000000,295,135.500000,0,-18.500000
1-8-11-14-17-20,304,129.958328,304,151.333328,0,-21.375000
1-8-11-14-17-21,295,127.625000,295,148.166672,0,-20.541672
1-8-11-14-18-19,265,88.166664,265,106.333336,0,-18.166672
1-8-11-14-18-20,265,98.125000,265,118.708336,0,-20.583336
