Placement, REP_MAX_MIN, REP_AVG_MIN,EC_MAX_MIN, EC_AVG_MIN, MaxDiff, AvgDiff
1-2-3-4-5-6,363,66.125000,363,74.583336,0,-8.458336
1-2-3-4-5-7,363,60.583332,363,69.000000,0,-8.416668
1-2-3-4-5-8,369,75.833336,369,85.000000,0,-9.166664
1-2-3-4-5-9,363,75.500000,363,84.333336,0,-8.833336
1-2-3-4-5-10,363,78.041664,363,86.458336,0,-8.416672
1-2-3-4-5-11,363,80.125000,363,88.791664,0,-8.666664
1-2-3-4-5-12,363,79.541664,363,87.833336,0,-8.291672
1-2-3-4-5-13,363,77.250000,363,84.666664,0,-7.416664
1-2-3-4-5-14,363,75.125000,363,83.791664,0,-8.666664
1-2-3-4-5-15,363,75.916664,363,84.583336,0,-8.666672
1-2-3-4-5-16,363,70.958336,363,79.416664,0,-8.458328
1-2-3-4-5-17,363,94.083336,363,103.083336,0,-9.000000
1-2-3-4-5-18,363,75.625000,363,84.583336,0,-8.958336
1-2-3-4-5-19,363,74.375000,363,83.166664,0,-8.791664
1-2-3-4-5-20,363,73.750000,363,82.666664,0,-8.916664
1-2-3-4-5-21,363,71.666664,363,80.625000,0,-8.958336
1-2-3-4-6-7,249,62.166668,249,71.041664,0,-8.874996
1-2-3-4-6-8,363,86.875000,363,103.458336,0,-16.583336
1-2-3-4-6-9,249,88.041664,249,104.416664,0,-16.375000
1-2-3-4-6-10,249,83.625000,249,104.833336,0,-21.208336
1-2-3-4-6-11,249,87.083336,249,108.583336,0,-21.500000
1-2-3-4-6-12,249,84.833336,249,105.250000,0,-20.416664
1-2-3-4-6-13,249,84.625000,249,104.041664,0,-19.416664
1-2-3-4-6-14,249,81.416664,249,102.458336,0,-21.041672
1-2-3-4-6-15,249,81.375000,249,102.416664,0,-21.041664
1-2-3-4-6-16,249,73.125000,249,93.333336,0,-20.208336
1-2-3-4-6-17,338,106.708336,338,129.708328,0,-22.999992
1-2-3-4-6-18,249,88.041664,249,104.541664,0,-16.500000
1-2-3-4-6-19,249,87.875000,249,103.416664,0,-15.541664
1-2-3-4-6-20,304,87.583336,304,102.750000,0,-15.166664
1-2-3-4-6-21,283,86.041664,283,99.083336,0,-13.041672
1-2-3-4-7-8,363,74.000000,363,83.583336,0,-9.583336
1-2-3-4-7-9,249,77.583336,249,86.666664,0,-9.083328
1-2-3-4-7-10,249,74.791664,249,83.750000,0,-8.958336
1-2-3-4-7-11,249,78.166664,249,87.125000,0,-8.958336
1-2-3-4-7-12,249,76.375000,249,85.333336,0,-8.958336
1-2-3-4-7-13,249,75.708336,249,82.916664,0,-7.208328
1-2-3-4-7-14,249,72.750000,249,81.708336,0,-8.958336
1-2-3-4-7-15,249,73.083336,249,82.041664,0,-8.958328
1-2-3-4-7-16,249,67.750000,249,76.708336,0,-8.958336
1-2-3-4-7-17,338,95.708336,338,106.458336,0,-10.750000
1-2-3-4-7-18,249,77.791664,249,86.791664,0,-9.000000
1-2-3-4-7-19,249,76.541664,249,85.583336,0,-9.041672
1-2-3-4-7-20,304,76.000000,304,86.291664,0,-10.291664
1-2-3-4-7-21,283,74.166664,283,84.125000,0,-9.958336
1-2-3-4-8-9,363,99.750000,363,119.375000,0,-19.625000
1-2-3-4-8-10,363,101.375000,363,119.833336,0,-18.458336
1-2-3-4-8-11,363,103.458336,363,122.166664,0,-18.708328
1-2-3-4-8-12,363,102.875000,363,121.208336,0,-18.333336
1-2-3-4-8-13,363,100.583336,363,118.750000,0,-18.166664
1-2-3-4-8-14,363,98.458336,363,117.166664,0,-18.708328
1-2-3-4-8-15,363,99.250000,363,117.958336,0,-18.708336
1-2-3-4-8-16,363,94.125000,363,112.000000,0,-17.875000
1-2-3-4-8-17,363,118.375000,363,137.916672,0,-19.541672
1-2-3-4-8-18,363,99.875000,363,119.416664,0,-19.541664
1-2-3-4-8-19,363,98.666664,363,117.458336,0,-18.791672
1-2-3-4-8-20,363,97.833336,363,110.416664,0,-12.583328
1-2-3-4-8-21,363,94.958336,363,109.291664,0,-14.333328
1-2-3-4-9-10,249,96.958336,249,120.333336,0,-23.375000
1-2-3-4-9-11,249,100.666664,249,124.708336,0,-24.041672
1-2-3-4-9-12,249,99.666664,249,120.833336,0,-21.166672
1-2-3-4-9-13,249,96.250000,249,118.791664,0,-22.541664
1-2-3-4-9-14,249,94.458336,249,118.291664,0,-23.833328
1-2-3-4-9-15,249,95.625000,249,118.250000,0,-22.625000
1-2-3-4-9-16,249,95.541664,249,111.500000,0,-15.958336
1-2-3-4-9-17,338,114.291664,338,140.916672,0,-26.625008
1-2-3-4-9-18,249,91.958336,249,114.791664,0,-22.833328
1-2-3-4-9-19,249,90.708336,249,112.000000,0,-21.291664
1-2-3-4-9-20,304,92.875000,304,112.666664,0,-19.791664
1-2-3-4-9-21,283,89.083336,283,108.250000,0,-19.166664
1-2-3-4-10-11,249,99.541664,249,132.916672,0,-33.375008
1-2-3-4-10-12,249,97.208336,249,127.750000,0,-30.541664
1-2-3-4-10-13,249,97.750000,249,127.541664,0,-29.791664
1-2-3-4-10-14,249,93.416664,249,126.541664,0,-33.125000
1-2-3-4-10-15,249,93.708336,249,126.083336,0,-32.375000
1-2-3-4-10-16,249,88.083336,249,113.833336,0,-25.750000
1-2-3-4-10-17,338,127.916664,338,154.416672,0,-26.500008
1-2-3-4-10-18,249,96.875000,249,120.458336,0,-23.583336
1-2-3-4-10-19,249,95.500000,249,117.625000,0,-22.125000
1-2-3-4-10-20,304,96.500000,304,118.750000,0,-22.250000
1-2-3-4-10-21,283,93.208336,283,114.791664,0,-21.583328
1-2-3-4-11-12,249,101.208336,249,132.208328,0,-30.999992
1-2-3-4-11-13,249,101.666664,249,131.833328,0,-30.166664
1-2-3-4-11-14,249,97.166664,249,130.125000,0,-32.958336
1-2-3-4-11-15,249,97.666664,249,129.958328,0,-32.291664
1-2-3-4-11-16,249,92.291664,249,118.375000,0,-26.083336
1-2-3-4-11-17,338,132.916672,338,160.125000,0,-27.208328
1-2-3-4-11-18,249,100.875000,249,125.041664,0,-24.166664
1-2-3-4-11-19,249,99.500000,249,122.125000,0,-22.625000
1-2-3-4-11-20,304,99.916664,304,122.916664,0,-23.000000
1-2-3-4-11-21,283,96.458336,283,118.125000,0,-21.666664
1-2-3-4-12-13,249,100.333336,249,126.541664,0,-26.208328
1-2-3-4-12-14,249,96.250000,249,125.500000,0,-29.250000
1-2-3-4-12-15,249,96.208336,249,124.916664,0,-28.708328
1-2-3-4-12-16,249,89.958336,249,113.375000,0,-23.416664
1-2-3-4-12-17,338,129.750000,338,155.666672,0,-25.916672
1-2-3-4-12-18,249,99.541664,249,121.083336,0,-21.541672
1-2-3-4-12-19,249,98.208336,249,118.083336,0,-19.875000
1-2-3-4-12-20,304,98.750000,304,119.333336,0,-20.583336
1-2-3-4-12-21,283,95.541664,283,114.958336,0,-19.416672
1-2-3-4-13-14,249,94.250000,249,125.291664,0,-31.041664
1-2-3-4-13-15,249,95.500000,249,124.958336,0,-29.458336
1-2-3-4-13-16,249,90.125000,249,114.000000,0,-23.875000
1-2-3-4-13-17,338,124.291664,338,151.666672,0,-27.375008
1-2-3-4-13-18,249,96.041664,249,118.875000,0,-22.833336
1-2-3-4-13-19,249,94.833336,249,116.166664,0,-21.333328
1-2-3-4-13-20,304,97.083336,304,116.875000,0,-19.791664
1-2-3-4-13-21,283,93.458336,283,111.791664,0,-18.333328
1-2-3-4-14-15,249,92.125000,249,124.416664,0,-32.291664
1-2-3-4-14-16,249,86.750000,249,112.666664,0,-25.916664
1-2-3-4-14-17,338,123.166664,338,150.083328,0,-26.916664
1-2-3-4-14-18,249,94.333336,249,118.375000,0,-24.041664
1-2-3-4-14-19,249,92.916664,249,115.500000,0,-22.583336
1-2-3-4-14-20,304,94.958336,304,117.000000,0,-22.041664
1-2-3-4-14-21,283,91.458336,283,111.791664,0,-20.333328
1-2-3-4-15-16,249,87.250000,249,112.583336,0,-25.333336
1-2-3-4-15-17,338,124.666664,338,150.958328,0,-26.291664
1-2-3-4-15-18,249,95.375000,249,118.458336,0,-23.083336
1-2-3-4-15-19,249,94.041664,249,115.541664,0,-21.500000
1-2-3-4-15-20,304,95.375000,304,116.416664,0,-21.041664
1-2-3-4-15-21,283,92.083336,283,112.625000,0,-20.541664
1-2-3-4-16-17,338,114.083336,338,138.708328,0,-24.624992
1-2-3-4-16-18,249,95.541664,249,111.833336,0,-16.291672
1-2-3-4-16-19,249,95.291664,249,109.666664,0,-14.375000
1-2-3-4-16-20,304,94.500000,304,109.583336,0,-15.083336
1-2-3-4-16-21,283,92.416664,283,105.375000,0,-12.958336
1-2-3-4-17-18,338,113.750000,338,140.708328,0,-26.958328
1-2-3-4-17-19,338,112.375000,338,138.250000,0,-25.875000
1-2-3-4-17-20,338,112.958336,338,136.250000,0,-23.291664
1-2-3-4-17-21,338,110.000000,338,133.625000,0,-23.625000
1-2-3-4-18-19,249,89.916664,249,111.833336,0,-21.916672
1-2-3-4-18-20,304,91.333336,304,112.208336,0,-20.875000
1-2-3-4-18-21,283,89.041664,283,108.541664,0,-19.500000
1-2-3-4-19-20,304,89.791664,304,110.333336,0,-20.541672
1-2-3-4-19-21,283,86.958336,283,106.291664,0,-19.333328
1-2-3-4-20-21,304,85.125000,304,104.000000,0,-18.875000
1-2-3-5-6-7,249,62.625000,249,73.208336,0,-10.583336
1-2-3-5-6-8,363,86.000000,363,101.833336,0,-15.833336
1-2-3-5-6-9,249,88.375000,249,103.833336,0,-15.458336
1-2-3-5-6-10,249,83.958336,249,106.041664,0,-22.083328
1-2-3-5-6-11,249,87.416664,249,109.750000,0,-22.333336
1-2-3-5-6-12,249,85.166664,249,106.375000,0,-21.208336
1-2-3-5-6-13,249,84.958336,249,105.291664,0,-20.333328
1-2-3-5-6-14,249,81.750000,249,103.833336,0,-22.083336
1-2-3-5-6-15,249,81.708336,249,103.791664,0,-22.083328
1-2-3-5-6-16,249,73.625000,249,95.000000,0,-21.375000
1-2-3-5-6-17,338,106.291664,338,130.291672,0,-24.000008
1-2-3-5-6-18,249,88.375000,249,103.958336,0,-15.583336
1-2-3-5-6-19,249,88.208336,249,102.791664,0,-14.583328
1-2-3-5-6-20,304,86.250000,304,101.416664,0,-15.166664
1-2-3-5-6-21,283,84.291664,283,97.333336,0,-13.041672
1-2-3-5-7-8,363,74.041664,363,84.291664,0,-10.250000
1-2-3-5-7-9,249,77.833336,249,85.708336,0,-7.875000
1-2-3-5-7-10,249,75.041664,249,85.166664,0,-10.125000
1-2-3-5-7-11,249,78.416664,249,88.541664,0,-10.125000
1-2-3-5-7-12,249,76.625000,249,86.750000,0,-10.125000
1-2-3-5-7-13,249,75.958336,249,84.333336,0,-8.375000
1-2-3-5-7-14,249,73.000000,249,83.125000,0,-10.125000
1-2-3-5-7-15,249,73.333336,249,83.458336,0,-10.125000
1-2-3-5-7-16,249,68.166664,249,78.833336,0,-10.666672
1-2-3-5-7-17,338,95.000000,338,108.416664,0,-13.416664
1-2-3-5-7-18,249,78.041664,249,85.833336,0,-7.791672
1-2-3-5-7-19,249,76.791664,249,84.583336,0,-7.791672
1-2-3-5-7-20,304,76.083336,304,87.083336,0,-11.000000
1-2-3-5-7-21,283,74.416664,283,83.750000,0,-9.333336
1-2-3-5-8-9,363,96.625000,363,115.375000,0,-18.750000
1-2-3-5-8-10,363,99.166664,363,116.041664,0,-16.875000
1-2-3-5-8-11,363,101.250000,363,118.291664,0,-17.041664
1-2-3-5-8-12,363,100.666664,363,117.625000,0,-16.958336
1-2-3-5-8-13,363,98.375000,363,113.916664,0,-15.541664
1-2-3-5-8-14,363,96.250000,363,113.291664,0,-17.041664
1-2-3-5-8-15,363,97.041664,363,114.083336,0,-17.041672
1-2-3-5-8-16,363,91.791664,363,108.125000,0,-16.333336
1-2-3-5-8-17,363,115.208336,363,134.000000,0,-18.791664
1-2-3-5-8-18,363,96.750000,363,115.416664,0,-18.666664
1-2-3-5-8-19,363,95.500000,363,113.416664,0,-17.916664
1-2-3-5-8-20,363,94.416664,363,106.875000,0,-12.458336
1-2-3-5-8-21,363,91.666664,363,105.708336,0,-14.041672
1-2-3-5-9-10,249,95.875000,249,117.416664,0,-21.541664
1-2-3-5-9-11,249,99.583336,249,121.791664,0,-22.208328
1-2-3-5-9-12,249,98.583336,249,117.916664,0,-19.333328
1-2-3-5-9-13,249,95.166664,249,115.875000,0,-20.708336
1-2-3-5-9-14,249,93.375000,249,115.375000,0,-22.000000
1-2-3-5-9-15,249,94.541664,249,115.333336,0,-20.791672
1-2-3-5-9-16,249,95.750000,249,109.625000,0,-13.875000
1-2-3-5-9-17,338,111.333336,338,136.083328,0,-24.749992
1-2-3-5-9-18,249,90.916664,249,110.041664,0,-19.125000
1-2-3-5-9-19,249,89.583336,249,107.125000,0,-17.541664
1-2-3-5-9-20,304,91.625000,304,105.416664,0,-13.791664
1-2-3-5-9-21,283,87.958336,283,101.250000,0,-13.291664
1-2-3-5-10-11,249,99.625000,249,133.000000,0,-33.375000
1-2-3-5-10-12,249,97.458336,249,128.000000,0,-30.541664
1-2-3-5-10-13,249,96.791664,249,126.583336,0,-29.791672
1-2-3-5-10-14,249,92.333336,249,125.500000,0,-33.166664
1-2-3-5-10-15,249,92.666664,249,125.291664,0,-32.625000
1-2-3-5-10-16,249,88.291664,249,114.291664,0,-26.000000
1-2-3-5-10-17,338,128.000000,338,152.583328,0,-24.583328
1-2-3-5-10-18,249,95.833336,249,117.583336,0,-21.750000
1-2-3-5-10-19,249,94.375000,249,114.583336,0,-20.208336
1-2-3-5-10-20,304,94.166664,304,115.291664,0,-21.125000
1-2-3-5-10-21,283,91.000000,283,110.625000,0,-19.625000
1-2-3-5-11-12,249,101.458336,249,132.458328,0,-30.999992
1-2-3-5-11-13,249,100.708336,249,130.875000,0,-30.166664
1-2-3-5-11-14,249,96.083336,249,129.041672,0,-32.958336
1-2-3-5-11-15,249,96.625000,249,128.916672,0,-32.291672
1-2-3-5-11-16,249,92.500000,249,118.750000,0,-26.250000
1-2-3-5-11-17,338,131.625000,338,157.208328,0,-25.583328
1-2-3-5-11-18,249,99.833336,249,122.166664,0,-22.333328
1-2-3-5-11-19,249,98.375000,249,119.083336,0,-20.708336
1-2-3-5-11-20,304,97.583336,304,119.125000,0,-21.541664
1-2-3-5-11-21,283,94.250000,283,113.958336,0,-19.708336
1-2-3-5-12-13,249,99.500000,249,125.583336,0,-26.083336
1-2-3-5-12-14,249,95.166664,249,124.791664,0,-29.625000
1-2-3-5-12-15,249,95.166664,249,124.458336,0,-29.291672
1-2-3-5-12-16,249,90.166664,249,113.750000,0,-23.583336
1-2-3-5-12-17,338,130.000000,338,154.000000,0,-24.000000
1-2-3-5-12-18,249,98.500000,249,118.208336,0,-19.708336
1-2-3-5-12-19,249,97.083336,249,115.041664,0,-17.958328
1-2-3-5-12-20,304,96.416664,304,117.000000,0,-20.583336
1-2-3-5-12-21,283,93.333336,283,112.125000,0,-18.791664
1-2-3-5-13-14,249,93.166664,249,124.333336,0,-31.166672
1-2-3-5-13-15,249,94.458336,249,124.000000,0,-29.541664
1-2-3-5-13-16,249,90.333336,249,114.375000,0,-24.041664
1-2-3-5-13-17,338,122.375000,338,148.791672,0,-26.416672
1-2-3-5-13-18,249,95.000000,249,116.000000,0,-21.000000
1-2-3-5-13-19,249,93.708336,249,113.125000,0,-19.416664
1-2-3-5-13-20,304,94.750000,304,113.625000,0,-18.875000
1-2-3-5-13-21,283,91.250000,283,108.125000,0,-16.875000
1-2-3-5-14-15,249,91.041664,249,123.333336,0,-32.291672
1-2-3-5-14-16,249,86.958336,249,113.041664,0,-26.083328
1-2-3-5-14-17,338,121.833336,338,147.083328,0,-25.249992
1-2-3-5-14-18,249,93.291664,249,115.500000,0,-22.208336
1-2-3-5-14-19,249,91.791664,249,112.458336,0,-20.666672
1-2-3-5-14-20,304,92.625000,304,113.416664,0,-20.791664
1-2-3-5-14-21,283,89.250000,283,107.833336,0,-18.583336
1-2-3-5-15-16,249,87.458336,249,112.958336,0,-25.500000
1-2-3-5-15-17,338,123.625000,338,148.000000,0,-24.375000
1-2-3-5-15-18,249,94.333336,249,115.583336,0,-21.250000
1-2-3-5-15-19,249,92.916664,249,112.500000,0,-19.583336
1-2-3-5-15-20,304,93.041664,304,113.333336,0,-20.291672
1-2-3-5-15-21,283,89.875000,283,108.750000,0,-18.875000
1-2-3-5-16-17,338,113.791664,338,136.875000,0,-23.083336
1-2-3-5-16-18,249,95.750000,249,109.750000,0,-14.000000
1-2-3-5-16-19,249,95.416664,249,108.166664,0,-12.750000
1-2-3-5-16-20,304,92.041664,304,107.416664,0,-15.375000
1-2-3-5-16-21,283,90.083336,283,103.166664,0,-13.083328
1-2-3-5-17-18,338,110.833336,338,135.916672,0,-25.083336
1-2-3-5-17-19,338,109.333336,338,133.291672,0,-23.958336
1-2-3-5-17-20,338,109.875000,338,131.041672,0,-21.166672
1-2-3-5-17-21,338,107.041664,338,128.541672,0,-21.500008
1-2-3-5-18-19,249,88.791664,249,106.958336,0,-18.166672
1-2-3-5-18-20,304,90.083336,304,105.791664,0,-15.708328
1-2-3-5-18-21,283,87.916664,283,101.625000,0,-13.708336
1-2-3-5-19-20,304,88.541664,304,103.291664,0,-14.750000
1-2-3-5-19-21,283,85.833336,283,99.125000,0,-13.291664
1-2-3-5-20-21,304,82.583336,304,96.375000,0,-13.791664
1-2-3-6-7-8,249,75.875000,249,87.333336,0,-11.458336
1-2-3-6-7-9,228,84.625000,228,101.708336,0,-17.083336
1-2-3-6-7-10,206,78.500000,206,94.541664,0,-16.041664
1-2-3-6-7-11,206,82.000000,206,98.333336,0,-16.333336
1-2-3-6-7-12,206,79.791664,206,95.458336,0,-15.666672
1-2-3-6-7-13,206,77.750000,206,93.750000,0,-16.000000
1-2-3-6-7-14,206,75.958336,206,91.625000,0,-15.666664
1-2-3-6-7-15,206,75.916664,206,91.250000,0,-15.333336
1-2-3-6-7-16,206,66.750000,206,81.333336,0,-14.583336
1-2-3-6-7-17,306,99.041664,306,117.375000,0,-18.333336
1-2-3-6-7-18,227,84.875000,227,101.416664,0,-16.541664
1-2-3-6-7-19,234,84.458336,234,101.583336,0,-17.125000
1-2-3-6-7-20,249,80.416664,249,95.916664,0,-15.500000
1-2-3-6-7-21,249,79.125000,249,94.458336,0,-15.333336
1-2-3-6-8-9,249,104.166664,249,120.000000,0,-15.833336
1-2-3-6-8-10,249,98.875000,249,115.458336,0,-16.583336
1-2-3-6-8-11,249,102.875000,249,120.000000,0,-17.125000
1-2-3-6-8-12,249,100.083336,249,116.666664,0,-16.583328
1-2-3-6-8-13,249,99.875000,249,114.708336,0,-14.833336
1-2-3-6-8-14,249,96.666664,249,113.250000,0,-16.583336
1-2-3-6-8-15,249,96.625000,249,113.208336,0,-16.583336
1-2-3-6-8-16,249,88.083336,249,104.208336,0,-16.125000
1-2-3-6-8-17,338,122.833336,338,142.291672,0,-19.458336
1-2-3-6-8-18,249,104.166664,249,119.916664,0,-15.750000
1-2-3-6-8-19,249,104.000000,249,118.916664,0,-14.916664
1-2-3-6-8-20,304,103.375000,304,113.750000,0,-10.375000
1-2-3-6-8-21,283,102.416664,283,111.250000,0,-8.833336
1-2-3-6-9-10,228,101.958336,228,120.916664,0,-18.958328
1-2-3-6-9-11,228,105.500000,228,125.291664,0,-19.791664
1-2-3-6-9-12,228,104.750000,228,123.958336,0,-19.208336
1-2-3-6-9-13,228,99.625000,228,119.125000,0,-19.500000
1-2-3-6-9-14,228,99.125000,228,118.041664,0,-18.916664
1-2-3-6-9-15,228,99.875000,228,118.708336,0,-18.833336
1-2-3-6-9-16,228,94.000000,228,111.666664,0,-17.666664
1-2-3-6-9-17,300,119.625000,300,143.666672,0,-24.041672
1-2-3-6-9-18,228,99.958336,228,123.958336,0,-24.000000
1-2-3-6-9-19,234,100.375000,234,122.583336,0,-22.208336
1-2-3-6-9-20,249,103.416664,249,121.125000,0,-17.708336
1-2-3-6-9-21,249,101.208336,249,118.958336,0,-17.750000
1-2-3-6-10-11,240,95.916664,240,122.125000,0,-26.208336
1-2-3-6-10-12,239,93.500000,239,119.541664,0,-26.041664
1-2-3-6-10-13,243,92.708336,211,116.250000,32,-23.541664
1-2-3-6-10-14,209,89.125000,209,113.833336,0,-24.708336
1-2-3-6-10-15,216,88.833336,216,113.500000,0,-24.666664
1-2-3-6-10-16,174,83.208336,174,102.500000,0,-19.291664
1-2-3-6-10-17,300,123.958336,300,148.125000,0,-24.166664
1-2-3-6-10-18,227,101.833336,227,120.791664,0,-18.958328
1-2-3-6-10-19,234,102.125000,234,119.666664,0,-17.541664
1-2-3-6-10-20,249,104.750000,249,117.041664,0,-12.291664
1-2-3-6-10-21,249,102.916664,249,115.500000,0,-12.583336
1-2-3-6-11-12,239,97.625000,239,123.666664,0,-26.041664
1-2-3-6-11-13,240,96.750000,227,121.166664,13,-24.416664
1-2-3-6-11-14,209,93.000000,209,117.708336,0,-24.708336
1-2-3-6-11-15,216,92.916664,216,117.583336,0,-24.666672
1-2-3-6-11-16,181,87.541664,181,106.833336,0,-19.291672
1-2-3-6-11-17,300,128.458328,300,152.541672,0,-24.083344
1-2-3-6-11-18,227,105.666664,227,125.375000,0,-19.708336
1-2-3-6-11-19,234,105.958336,234,124.166664,0,-18.208328
1-2-3-6-11-20,249,108.750000,249,122.708336,0,-13.958336
1-2-3-6-11-21,249,106.916664,249,120.833336,0,-13.916672
1-2-3-6-12-13,239,94.958336,203,118.000000,36,-23.041664
1-2-3-6-12-14,209,91.666664,209,116.375000,0,-24.708336
1-2-3-6-12-15,216,91.041664,216,115.708336,0,-24.666672
1-2-3-6-12-16,192,84.791664,192,104.083336,0,-19.291672
1-2-3-6-12-17,300,125.000000,300,147.750000,0,-22.750000
1-2-3-6-12-18,227,104.583336,227,123.958336,0,-19.375000
1-2-3-6-12-19,234,104.916664,234,122.666664,0,-17.750000
1-2-3-6-12-20,249,105.958336,249,120.166664,0,-14.208328
1-2-3-6-12-21,249,104.083336,249,119.041664,0,-14.958328
1-2-3-6-13-14,209,88.291664,203,112.500000,6,-24.208336
1-2-3-6-13-15,216,88.958336,203,112.541664,13,-23.583328
1-2-3-6-13-16,174,83.583336,174,102.875000,0,-19.291664
1-2-3-6-13-17,300,120.625000,300,144.000000,0,-23.375000
1-2-3-6-13-18,227,99.375000,227,118.958336,0,-19.583336
1-2-3-6-13-19,234,99.833336,234,117.958336,0,-18.125000
1-2-3-6-13-20,249,105.750000,249,115.708336,0,-9.958336
1-2-3-6-13-21,249,103.708336,249,113.750000,0,-10.041664
1-2-3-6-14-15,209,86.916664,209,111.000000,0,-24.083336
1-2-3-6-14-16,174,81.375000,174,100.666664,0,-19.291664
1-2-3-6-14-17,300,118.708336,300,142.750000,0,-24.041664
1-2-3-6-14-18,227,99.166664,227,117.875000,0,-18.708336
1-2-3-6-14-19,234,99.416664,234,116.708336,0,-17.291672
1-2-3-6-14-20,249,102.541664,249,114.583336,0,-12.041672
1-2-3-6-14-21,249,100.708336,249,112.583336,0,-11.875000
1-2-3-6-15-16,174,81.500000,174,100.625000,0,-19.125000
1-2-3-6-15-17,300,119.416664,300,143.208328,0,-23.791664
1-2-3-6-15-18,227,99.791664,227,118.666664,0,-18.875000
1-2-3-6-15-19,234,100.500000,234,117.458336,0,-16.958336
1-2-3-6-15-20,249,102.500000,249,114.875000,0,-12.375000
1-2-3-6-15-21,249,100.666664,249,113.375000,0,-12.708336
1-2-3-6-16-17,300,109.041664,300,130.083328,0,-21.041664
1-2-3-6-16-18,227,94.041664,227,111.416664,0,-17.375000
1-2-3-6-16-19,234,94.541664,234,110.833336,0,-16.291672
1-2-3-6-16-20,249,92.750000,249,112.083336,0,-19.333336
1-2-3-6-16-21,249,91.083336,249,111.291664,0,-20.208328
1-2-3-6-17-18,300,118.875000,300,142.875000,0,-24.000000
1-2-3-6-17-19,300,119.208336,300,141.583328,0,-22.374992
1-2-3-6-17-20,304,122.791664,304,144.916672,0,-22.125008
1-2-3-6-17-21,300,120.916664,300,142.250000,0,-21.333336
1-2-3-6-18-19,234,99.625000,234,121.833336,0,-22.208336
1-2-3-6-18-20,249,101.666664,249,120.375000,0,-18.708336
1-2-3-6-18-21,249,100.958336,249,118.916664,0,-17.958328
1-2-3-6-19-20,249,99.500000,249,119.458336,0,-19.958336
1-2-3-6-19-21,249,98.250000,249,117.750000,0,-19.500000
1-2-3-6-20-21,283,94.333336,283,115.083336,0,-20.750000
1-2-3-7-8-9,249,93.250000,249,106.875000,0,-13.625000
1-2-3-7-8-10,249,90.458336,249,104.333336,0,-13.875000
1-2-3-7-8-11,249,93.833336,249,107.708336,0,-13.875000
1-2-3-7-8-12,249,92.041664,249,105.916664,0,-13.875000
1-2-3-7-8-13,249,91.375000,249,103.500000,0,-12.125000
1-2-3-7-8-14,249,88.416664,249,102.291664,0,-13.875000
1-2-3-7-8-15,249,88.750000,249,102.625000,0,-13.875000
1-2-3-7-8-16,249,83.125000,249,96.541664,0,-13.416664
1-2-3-7-8-17,338,111.833336,338,127.541664,0,-15.708328
1-2-3-7-8-18,249,93.458336,249,106.916664,0,-13.458328
1-2-3-7-8-19,249,92.208336,249,105.166664,0,-12.958328
1-2-3-7-8-20,304,91.666664,304,102.500000,0,-10.833336
1-2-3-7-8-21,283,89.583336,283,99.750000,0,-10.166664
1-2-3-7-9-10,228,99.083336,228,120.250000,0,-21.166664
1-2-3-7-9-11,228,102.833336,228,125.750000,0,-22.916664
1-2-3-7-9-12,228,101.875000,228,122.458336,0,-20.583336
1-2-3-7-9-13,228,96.625000,228,118.583336,0,-21.958336
1-2-3-7-9-14,228,96.250000,228,116.625000,0,-20.375000
1-2-3-7-9-15,228,97.416664,228,116.875000,0,-19.458336
1-2-3-7-9-16,228,92.458336,228,110.166664,0,-17.708328
1-2-3-7-9-17,306,114.125000,306,139.916672,0,-25.791672
1-2-3-7-9-18,228,95.583336,228,121.208336,0,-25.625000
1-2-3-7-9-19,234,94.291664,234,118.791664,0,-24.500000
1-2-3-7-9-20,249,96.416664,249,114.541664,0,-18.125000
1-2-3-7-9-21,249,92.916664,249,112.041664,0,-19.125000
1-2-3-7-10-11,240,95.958336,240,124.750000,0,-28.791664
1-2-3-7-10-12,239,93.708336,239,121.500000,0,-27.791664
1-2-3-7-10-13,243,92.625000,211,119.500000,32,-26.875000
1-2-3-7-10-14,209,88.833336,209,116.666664,0,-27.833328
1-2-3-7-10-15,216,88.708336,216,116.500000,0,-27.791664
1-2-3-7-10-16,206,83.291664,206,104.041664,0,-20.750000
1-2-3-7-10-17,306,121.708336,306,146.125000,0,-24.416664
1-2-3-7-10-18,227,99.250000,227,120.041664,0,-20.791664
1-2-3-7-10-19,234,97.583336,234,118.083336,0,-20.500000
1-2-3-7-10-20,249,98.875000,249,114.458336,0,-15.583336
1-2-3-7-10-21,249,96.791664,249,112.333336,0,-15.541672
1-2-3-7-11-12,239,97.750000,239,126.083336,0,-28.333336
1-2-3-7-11-13,240,96.583336,227,123.916664,13,-27.333328
1-2-3-7-11-14,209,92.625000,209,120.333336,0,-27.708336
1-2-3-7-11-15,216,92.708336,216,120.250000,0,-27.541664
1-2-3-7-11-16,206,87.541664,206,108.666664,0,-21.125000
1-2-3-7-11-17,306,127.000000,306,150.916672,0,-23.916672
1-2-3-7-11-18,227,103.291664,227,125.750000,0,-22.458336
1-2-3-7-11-19,234,101.625000,234,123.541664,0,-21.916664
1-2-3-7-11-20,249,102.666664,249,119.833336,0,-17.166672
1-2-3-7-11-21,249,100.083336,249,117.791664,0,-17.708328
1-2-3-7-12-13,239,95.083336,206,120.333336,33,-25.250000
1-2-3-7-12-14,209,91.750000,209,117.958336,0,-26.208336
